id,event,date,fighter_name,fighter_weight,fighter_height,fighter_reach,fighter_dob,fighter_kd_differential,fighter_str_differential,fighter_td_differential,fighter_sub_differential,fighter_winrate,fighter_winstreak,fighter_totalfights,fighter_totalwins,fighter_record,fighter_titlefights,opponent_name,opponent_weight,opponent_height,opponent_reach,opponent_dob,opponent_kd_differential,opponent_str_differential,opponent_td_differential,opponent_sub_differential,opponent_winrate,opponent_winstreak,opponent_totalfights,opponent_totalwins,opponent_record,opponent_titlefights,result,method,round,time
1731,UFC 258: Usman vs. Burns,"Feb. 13, 2021",Gilbert Burns,170 lbs.,"5' 10""","71""","Jul 20, 1986",0,4.666666666666667,1,0.4666666666666667,0.8,6,15,12,22-6-0,0,Kamaru Usman,170 lbs.,"6' 0""","76""","May 11, 1987",0.4166666666666667,39.416666666666664,3.9166666666666665,-0.25,1.0,12,12,12,20-3-0,4,loss,KO/TKO,3,0:34
1732,UFC 264: Poirier vs. McGregor 3,"Jul. 10, 2021",Gilbert Burns,170 lbs.,"5' 10""","71""","Jul 20, 1986",-0.125,2,0.9375,0.4375,0.75,0,16,12,22-6-0,1,Stephen Thompson,170 lbs.,"6' 0""","75""","Feb 11, 1983",0.3125,20.875,-0.125,-0.1875,0.6875,2,16,11,17-6-1,2,win,U-DEC,3,5:00
1733,UFC 273: Volkanovski vs. The Korean Zombie,"Apr. 09, 2022",Gilbert Burns,170 lbs.,"5' 10""","71""","Jul 20, 1986",-0.11764705882352941,2.4705882352941178,1.0588235294117647,0.4117647058823529,0.7647058823529411,1,17,13,22-6-0,1,Khamzat Chimaev,185 lbs.,"6' 2""","75""","May 01, 1994",0.25,27.75,1,1.25,1.0,4,4,4,12-0-0,0,loss,U-DEC,3,5:00
1734,UFC 283: Teixeira vs. Hill,"Jan. 21, 2023",Gilbert Burns,170 lbs.,"5' 10""","71""","Jul 20, 1986",-0.16666666666666666,2.9444444444444446,0.8888888888888888,0.3888888888888889,0.7222222222222222,0,18,13,22-6-0,1,Neil Magny,170 lbs.,"6' 3""","80""","Aug 03, 1987",-0.21428571428571427,17.285714285714285,0.6785714285714286,0,0.7142857142857143,1,28,20,28-12-0,0,win,SUB,1,4:15
1735,UFC 287: Pereira vs. Adesanya 2,"Apr. 08, 2023",Gilbert Burns,170 lbs.,"5' 10""","71""","Jul 20, 1986",-0.15789473684210525,2.8421052631578947,0.8947368421052632,0.42105263157894735,0.7368421052631579,1,19,14,22-6-0,1,Jorge Masvidal,170 lbs.,"5' 11""","74""","Nov 12, 1984",0.14814814814814814,14.185185185185185,-0.14814814814814814,0.1111111111111111,0.6296296296296297,0,27,17,35-17-0,3,win,U-DEC,3,5:00
1736,UFC 288: Sterling vs. Cejudo,"May. 06, 2023",Gilbert Burns,170 lbs.,"5' 10""","71""","Jul 20, 1986",-0.15,2.85,1.05,0.4,0.75,2,20,15,22-6-0,1,Belal Muhammad,170 lbs.,"5' 11""","72""","Jul 09, 1988",-0.35294117647058826,10.882352941176471,1.8235294117647058,0.11764705882352941,0.7647058823529411,4,17,13,23-3-0 (1 NC),0,loss,U-DEC,5,5:00
1737,UFC Fight Night: Blaydes vs. Dos Santos,"Jan. 25, 2020",Herbert Burns,145 lbs.,"5' 9""","73""","Feb 02, 1988",0,-12,0,1,1.0,1,1,1,11-4-0,0,Nate Landwehr,,,,,,,,,,,,,,,win,KO/TKO,1,2:43
1738,UFC 250: Nunes vs. Spencer,"Jun. 06, 2020",Herbert Burns,145 lbs.,"5' 9""","73""","Feb 02, 1988",0.5,-4.5,0.5,1,1.0,2,2,2,11-4-0,0,Evan Dunham,155 lbs.,"5' 10""","70""","Dec 18, 1981",-0.3,20.7,0.7,0.4,0.55,0,20,11,18-9-1,0,win,SUB,1,1:20
1739,UFC 252: Miocic vs. Cormier 3,"Aug. 15, 2020",Herbert Burns,145 lbs.,"5' 9""","73""","Feb 02, 1988",0.3333333333333333,-2.3333333333333335,0.6666666666666666,1,1.0,3,3,3,11-4-0,0,Daniel Pineda,145 lbs.,"5' 7""","69""","Aug 06, 1985",0,3.5714285714285716,-1.4285714285714286,1,0.42857142857142855,0,7,3,28-15-0 (3 NC),0,loss,KO/TKO,2,4:37
1740,Strikeforce - Barnett vs Cormier,"May. 19, 2012",Nah-Shon Burrell,170 lbs.,"5' 11""",--,"Feb 05, 1990",0,25,-6,0,1.0,1,1,1,15-7-0 (1 NC),0,Chris Spang,170 lbs.,"6' 2""",--,"Nov 26, 1987",0,7,-5,2,0.0,0,1,0,6-3-0,0,loss,KO/TKO,1,3:25
1741,UFC 157: Rousey vs Carmouche,"Feb. 23, 2013",Nah-Shon Burrell,170 lbs.,"5' 11""",--,"Feb 05, 1990",-0.5,1.5,-3,0,0.5,0,2,1,15-7-0 (1 NC),0,Yuri Villefort,170 lbs.,"6' 0""","73""","Mar 23, 1991",0,2,-1,0,0.0,0,1,0,10-5-0,0,win,U-DEC,3,5:00
1742,UFC 160: Velasquez vs Silva 2,"May. 25, 2013",Nah-Shon Burrell,170 lbs.,"5' 11""",--,"Feb 05, 1990",-0.3333333333333333,25.333333333333332,-3,0,0.6666666666666666,1,3,2,15-7-0 (1 NC),0,Stephen Thompson,170 lbs.,"6' 0""","75""","Feb 11, 1983",0.5,22.5,-2.5,-0.5,0.5,0,2,1,17-6-1,0,loss,U-DEC,3,5:00
1743,UFC Fight Night: Holohan vs Smolka,"Oct. 24, 2015",Bubba Bush,185 lbs.,"6' 0""",--,"Jul 24, 1985",-1,-13,0,0,0.0,0,1,0,8-3-0 (1 NC),0,Garreth McLellan,185 lbs.,"6' 1""","72""","Sep 01, 1982",0,-28,-10,2,0.0,0,1,0,13-6-0,0,loss,KO/TKO,3,4:58
1744,UFC 33: Victory in Vegas,"Sep. 28, 2001",Murilo Bustamante,183 lbs.,"6' 2""",--,"Jul 30, 1966",0,11,4,1,1.0,1,1,1,15-8-1,0,Chuck Liddell,205 lbs.,"6' 2""","76""","Dec 17, 1969",0.16666666666666666,13.666666666666666,-0.5,-0.5,0.8333333333333334,4,6,5,21-8-0,0,loss,U-DEC,3,5:00
1745,UFC 35: Throwdown,"Jan. 11, 2002",Murilo Bustamante,183 lbs.,"6' 2""",--,"Jul 30, 1966",-0.5,-0.5,3,0.5,0.5,0,2,1,15-8-1,0,Dave Menne,170 lbs.,"5' 10""",--,"Jul 29, 1974",0,45,-3.5,2.5,1.0,2,2,2,45-17-2,1,win,KO/TKO,2,0:44
1746,UFC 37: High Impact,"May. 10, 2002",Murilo Bustamante,183 lbs.,"6' 2""",--,"Jul 30, 1966",0,-2,2.6666666666666665,0.3333333333333333,0.6666666666666666,1,3,2,15-8-1,1,Matt Lindland,185 lbs.,"6' 0""","74""","May 17, 1970",-0.25,22,2.5,-0.5,1.0,4,4,4,22-9-0,0,win,SUB,3,1:33
1747,PRIDE Total Elimination 2003,"Aug. 10, 2003",Murilo Bustamante,183 lbs.,"6' 2""",--,"Jul 30, 1966",0.25,-6,2.5,0.5,0.75,2,4,3,15-8-1,2,Quinton Jackson,205 lbs.,"6' 1""","73""","Jun 20, 1978",0.42857142857142855,19.857142857142858,1.1428571428571428,-1.1428571428571428,0.7142857142857143,4,7,5,37-12-0,0,loss,S-DEC,3,5:00
1748,PRIDE Final Conflict 2003,"Nov. 09, 2003",Murilo Bustamante,183 lbs.,"6' 2""",--,"Jul 30, 1966",0.2,-13,2,0.4,0.6,0,5,3,15-8-1,2,Dan Henderson,185 lbs.,"5' 11""","74""","Aug 24, 1970",-0.2727272727272727,0.09090909090909091,0.18181818181818182,-0.2727272727272727,0.7272727272727273,1,11,8,32-15-0,1,loss,KO/TKO,1,0:53
1749,PRIDE Final Conflict 2004,"Aug. 15, 2004",Murilo Bustamante,183 lbs.,"6' 2""",--,"Jul 30, 1966",0.16666666666666666,-12,1.6666666666666667,0.3333333333333333,0.5,0,6,3,15-8-1,2,Kazuhiro Nakamura,205 lbs.,"5' 11""","70""","Jul 16, 1979",0,-4.2,1.8,0.2,0.6,0,5,3,21-13-0,0,loss,U-DEC,3,5:00
1750,PRIDE Bushido 6,"Apr. 03, 2005",Murilo Bustamante,183 lbs.,"6' 2""",--,"Jul 30, 1966",0.14285714285714285,-12.142857142857142,1.1428571428571428,0.42857142857142855,0.42857142857142855,0,7,3,15-8-1,2,Ryuta Sakurai,183 lbs.,"5' 7""",--,--,0,-20,-2,2,0.0,0,1,0,24-24-6,0,win,U-DEC,2,5:00
1751,PRIDE Bushido 9: The Tournament,"Sep. 25, 2005",Murilo Bustamante,183 lbs.,"6' 2""",--,"Jul 30, 1966",0.125,-7.5,1.375,0.625,0.5,1,8,4,15-8-1,2,Masanori Suda,,,,,,,,,,,,,,,win,SUB,1,3:20
1752,PRIDE Bushido 9: The Tournament,"Sep. 25, 2005",Murilo Bustamante,183 lbs.,"6' 2""",--,"Jul 30, 1966",0,-6.888888888888889,1.4444444444444444,0.6666666666666666,0.5555555555555556,2,9,5,15-8-1,2,Ikuhisa Minowa,181 lbs.,"5' 9""",--,"Jan 12, 1976",-0.09090909090909091,-7.454545454545454,0.2727272727272727,0.5454545454545454,0.6363636363636364,2,11,7,60-42-8,0,win,KO/TKO,1,9:51
1753,PRIDE Shockwave 2005,"Dec. 31, 2005",Murilo Bustamante,183 lbs.,"6' 2""",--,"Jul 30, 1966",0,-4.8,1.6,0.6,0.6,3,10,6,15-8-1,2,Dan Henderson,185 lbs.,"5' 11""","74""","Aug 24, 1970",0,2.2941176470588234,0.29411764705882354,-0.35294117647058826,0.7647058823529411,2,17,13,32-15-0,1,loss,S-DEC,2,5:00
1754,PRIDE Bushido 11,"Jun. 04, 2006",Murilo Bustamante,183 lbs.,"6' 2""",--,"Jul 30, 1966",-0.18181818181818182,-5.090909090909091,1.5454545454545454,0.5454545454545454,0.5454545454545454,0,11,6,15-8-1,3,Amar Suloev,183 lbs.,"5' 9""",--,"Jul 01, 1976",0,-4.5,-0.25,0,0.25,0,4,1,24-7-0,0,loss,U-DEC,2,5:00
1755,PRIDE Bushido 13,"Nov. 05, 2006",Murilo Bustamante,183 lbs.,"6' 2""",--,"Jul 30, 1966",-0.16666666666666666,-5.916666666666667,1.4166666666666667,0.5,0.5,0,12,6,15-8-1,3,Dong Sik Yoon,185 lbs.,"6' 0""",--,"Aug 24, 1972",-0.3333333333333333,-21.333333333333332,1.3333333333333333,0.3333333333333333,0.0,0,3,0,9-9-0,0,win,U-DEC,2,5:00
1756,DWCS 4.10,"Nov. 17, 2020",JP Buys,135 lbs.,"5' 5""","67""","Apr 30, 1996",0,-10,1,0,0.0,0,1,0,9-6-0,0,Jacob Silva,125 lbs.,"5' 5""","67""","Feb 23, 1988",0,7,2,0,0.0,0,1,0,6-4-0,0,win,SUB,1,4:54
1757,UFC Fight Night: Brunson vs. Holland,"Mar. 20, 2021",JP Buys,135 lbs.,"5' 5""","67""","Apr 30, 1996",0,6,1,1,0.5,1,2,1,9-6-0,0,Bruno Silva,125 lbs.,"5' 4""","65""","Mar 16, 1990",-0.3333333333333333,-13,1.3333333333333333,-0.3333333333333333,0.0,0,3,0,13-5-2 (1 NC),0,loss,KO/TKO,2,2:56
1758,UFC Fight Night: Smith vs. Spann,"Sep. 18, 2021",JP Buys,135 lbs.,"5' 5""","67""","Apr 30, 1996",-1,-2.6666666666666665,0.3333333333333333,1,0.3333333333333333,0,3,1,9-6-0,0,Montel Jackson,135 lbs.,"5' 10""","75""","Apr 24, 1992",0.8571428571428571,24.571428571428573,0.5714285714285714,-0.42857142857142855,0.7142857142857143,1,7,5,13-2-0,0,loss,U-DEC,3,5:00
1759,UFC Fight Night: Tsarukyan vs. Gamrot,"Jun. 25, 2022",JP Buys,135 lbs.,"5' 5""","67""","Apr 30, 1996",-1.75,-6.25,-0.5,1.25,0.25,0,4,1,9-6-0,0,Cody Durden,125 lbs.,"5' 7""","67""","Mar 29, 1991",-0.25,-5.25,2,-0.5,0.25,0,4,1,16-4-1,0,loss,KO/TKO,1,1:08
1760,UFC Fight Night: Luque vs. Dos Anjos,"Aug. 12, 2023",JP Buys,135 lbs.,"5' 5""","67""","Apr 30, 1996",-1.6,-8.2,-0.4,1,0.2,0,5,1,9-6-0,0,Marcus McGhee,135 lbs.,"5' 8""","69""","May 07, 1990",1,12,0,1,1.0,1,1,1,8-1-0,0,loss,KO/TKO,1,2:19
1761,DWCS 6.1,"Jul. 26, 2022",Dennis Buzukja,145 lbs.,"5' 9""","70""","Oct 01, 1997",0,-45,2,1,0.0,0,1,0,8-3-0,0,Kaleio Romero,,,,,,,,,,,,,,,win,U-DEC,3,5:00
1762,UFC Fight Night: Sandhagen vs. Font,"Aug. 05, 2023",Dennis Buzukja,145 lbs.,"5' 9""","70""","Oct 01, 1997",0.5,-17.5,1,0,0.5,1,2,1,8-3-0,0,Sean Woodson,145 lbs.,"6' 2""","78""","Jun 07, 1992",0.16666666666666666,15,-1.5,0.3333333333333333,0.6666666666666666,0,6,4,10-1-1,0,loss,U-DEC,3,5:00
1763,DWCS 1.6,"Aug. 15, 2017",Charles Byrd,185 lbs.,"5' 10""","73""","Oct 11, 1983",0,8,-1,1,1.0,1,1,1,10-7-0,0,Randall Wallace,,,,,,,,,,,,,,,win,SUB,2,2:03
1764,UFC Fight Night: Werdum vs. Volkov,"Mar. 17, 2018",Charles Byrd,185 lbs.,"5' 10""","73""","Oct 11, 1983",0,14.5,0,1,1.0,2,2,2,10-7-0,0,John Phillips,,,,,,,,,,,,,,,win,SUB,1,3:58
1765,UFC 228: Woodley vs. Till,"Sep. 08, 2018",Charles Byrd,185 lbs.,"5' 10""","73""","Oct 11, 1983",0,13.333333333333334,0.3333333333333333,1,1.0,3,3,3,10-7-0,0,Darren Stewart,205 lbs.,"6' 0""","74""","Dec 30, 1990",0.2,3.8,-0.4,-1,0.2,1,5,1,12-8-0 (2 NC),0,loss,KO/TKO,2,2:17
1766,UFC 235: Jones vs. Smith,"Mar. 02, 2019",Charles Byrd,185 lbs.,"5' 10""","73""","Oct 11, 1983",-0.25,13.5,0.25,0.75,0.75,0,4,3,10-7-0,0,Edmen Shahbazyan,185 lbs.,"6' 2""","75""","Nov 20, 1997",0.5,1.5,3.5,0,1.0,2,2,2,12-4-0,0,loss,KO/TKO,1,0:38
1767,UFC 250: Nunes vs. Spencer,"Jun. 06, 2020",Charles Byrd,185 lbs.,"5' 10""","73""","Oct 11, 1983",-0.4,8.4,0.2,0.6,0.6,0,5,3,10-7-0,0,Maki Pitolo,185 lbs.,"5' 10""","75""","Nov 24, 1990",0.5,16.5,-1.5,0.5,0.5,0,2,1,13-9-0,0,loss,KO/TKO,2,1:10
1768,UFC Fight Night: Maia vs Shields,"Oct. 09, 2013",Yan Cabral,155 lbs.,"5' 11""","73""","May 13, 1983",0,27,3,2,1.0,1,1,1,13-3-0,0,David Mitchell,170 lbs.,"6' 0""","75""","Oct 24, 1979",-0.25,-2.25,-2.5,0,0.25,0,4,1,22-7-0,0,win,U-DEC,3,5:00
1769,UFC Fight Night: Brown vs Silva,"May. 10, 2014",Yan Cabral,155 lbs.,"5' 11""","73""","May 13, 1983",0.5,20,3.5,1,1.0,2,2,2,13-3-0,0,Zak Cummings,205 lbs.,"6' 0""","75""","Aug 02, 1984",0,-19.5,0.5,-1.5,0.5,1,2,1,25-7-0,0,loss,U-DEC,3,5:00
1770,UFC 179: Aldo vs Mendes 2,"Oct. 25, 2014",Yan Cabral,155 lbs.,"5' 11""","73""","May 13, 1983",0.3333333333333333,11.666666666666666,1.6666666666666667,1,0.6666666666666666,0,3,2,13-3-0,0,Naoyuki Kotani,155 lbs.,"5' 8""","66""","Dec 08, 1981",-0.5,-14.75,-1.25,0.25,0.0,0,4,0,34-14-7,0,win,SUB,2,3:06
1771,UFC Fight Night: Belfort vs Henderson 3,"Nov. 07, 2015",Yan Cabral,155 lbs.,"5' 11""","73""","May 13, 1983",0.25,10.25,1.5,1,0.75,1,4,3,13-3-0,0,Johnny Case,155 lbs.,"5' 10""","72""","Jun 28, 1989",0.3333333333333333,16.666666666666668,2,0,1.0,3,3,3,22-6-0,0,loss,U-DEC,3,5:00
1772,UFC Fight Night: Overeem vs Arlovski,"May. 08, 2016",Yan Cabral,155 lbs.,"5' 11""","73""","May 13, 1983",0,-0.4,1.8,0.8,0.6,0,5,3,13-3-0,0,Reza Madadi,155 lbs.,"5' 11""","73""","Jun 20, 1978",-0.25,-7.5,2.5,0.75,0.5,0,4,2,14-6-0,0,loss,KO/TKO,3,1:56
1773,UFC Live: Hardy vs Lytle,"Aug. 14, 2011",Alex Caceres,145 lbs.,"5' 10""","73""","Jun 20, 1988",0,-7,-3,-1,0.0,0,1,0,21-14-0 (1 NC),0,Jimy Hettes,,,,,,,,,,,,,,,loss,SUB,2,3:12
1774,UFC on FOX: Velasquez vs Dos Santos,"Nov. 12, 2011",Alex Caceres,145 lbs.,"5' 10""","73""","Jun 20, 1988",0,2,-4,-1.5,0.0,0,2,0,21-14-0 (1 NC),0,Cole Escovedo,135 lbs.,"5' 7""","72""","Aug 30, 1981",-0.5,-16.5,-2.1666666666666665,-0.5,0.16666666666666666,0,6,1,17-9-0,1,win,U-DEC,3,5:00
1775,UFC 143: Diaz vs Condit,"Feb. 04, 2012",Alex Caceres,145 lbs.,"5' 10""","73""","Jun 20, 1988",0,27.333333333333332,-3.3333333333333335,-0.6666666666666666,0.3333333333333333,1,3,1,21-14-0 (1 NC),0,Edwin Figueroa,135 lbs.,"5' 7""","69""","Jul 31, 1984",0,8,-3,-1,0.5,1,2,1,9-5-0,0,loss,S-DEC,3,5:00
1776,UFC on FUEL TV: Munoz vs Weidman,"Jul. 11, 2012",Alex Caceres,145 lbs.,"5' 10""","73""","Jun 20, 1988",-0.25,24,-2.25,1.25,0.25,0,4,1,21-14-0 (1 NC),0,Damacio Page,135 lbs.,"5' 6""","66""","Sep 30, 1982",-0.14285714285714285,-2.857142857142857,-0.8571428571428571,-0.2857142857142857,0.42857142857142855,0,7,3,19-10-0,0,win,SUB,2,1:27
1777,UFC Macao: Franklin vs Le,"Nov. 10, 2012",Alex Caceres,145 lbs.,"5' 10""","73""","Jun 20, 1988",-0.2,19.6,-2.2,1.6,0.4,1,5,2,21-14-0 (1 NC),0,Motonobu Tezuka,,,,,,,,,,,,,,,win,S-DEC,3,5:00
1778,UFC on FUEL TV: Silva vs. Stann,"Mar. 02, 2013",Alex Caceres,145 lbs.,"5' 10""","73""","Jun 20, 1988",-0.16666666666666666,23.333333333333332,-2.1666666666666665,1.3333333333333333,0.5,2,6,3,21-14-0 (1 NC),0,Kyung Ho Kang,,,,,,,,,,,,,,,nc,Overturned,3,5:00
1779,UFC 165: Jones vs Gustafsson,"Sep. 21, 2013",Alex Caceres,145 lbs.,"5' 10""","73""","Jun 20, 1988",-0.14285714285714285,22,-2.5714285714285716,1.1428571428571428,0.42857142857142855,0,7,3,21-14-0 (1 NC),0,Roland Delorme,135 lbs.,"5' 9""","71""","Dec 18, 1983",0,-13,2,1,0.75,1,4,3,9-5-0 (1 NC),0,win,S-DEC,3,5:00
1780,UFC on FOX: Henderson vs Thomson,"Jan. 25, 2014",Alex Caceres,145 lbs.,"5' 10""","73""","Jun 20, 1988",-0.25,26.625,-2.375,0.875,0.5,1,8,4,21-14-0 (1 NC),0,Sergio Pettis,125 lbs.,"5' 6""","69""","Aug 18, 1993",0,40,-2,3,1.0,1,1,1,18-5-0,0,win,SUB,3,4:39
1781,UFC 175: Weidman vs Machida,"Jul. 05, 2014",Alex Caceres,145 lbs.,"5' 10""","73""","Jun 20, 1988",-0.1111111111111111,24.11111111111111,-2.111111111111111,0.8888888888888888,0.5555555555555556,2,9,5,21-14-0 (1 NC),0,Urijah Faber,135 lbs.,"5' 6""","67""","May 14, 1979",0.09523809523809523,5.0476190476190474,0.19047619047619047,0.7142857142857143,0.7142857142857143,0,21,15,35-11-0,12,loss,SUB,3,1:09
1782,UFC Fight Night: Hunt vs Nelson,"Sep. 20, 2014",Alex Caceres,145 lbs.,"5' 10""","73""","Jun 20, 1988",-0.1,21.7,-2.4,0.7,0.5,0,10,5,21-14-0 (1 NC),0,Masanori Kanehara,135 lbs.,"5' 7""","67""","Nov 19, 1982",0,-5,1,0,1.0,1,1,1,26-12-5,0,loss,U-DEC,3,5:00
1783,UFC Fight Night: Boetsch vs Henderson,"Jun. 06, 2015",Alex Caceres,145 lbs.,"5' 10""","73""","Jun 20, 1988",-0.09090909090909091,19,-2.3636363636363638,0.45454545454545453,0.45454545454545453,0,11,5,21-14-0 (1 NC),0,Francisco Rivera,135 lbs.,"5' 8""","70""","Oct 08, 1981",0,8.875,-0.25,0.125,0.375,0,8,3,11-7-0 (1 NC),0,loss,KO/TKO,1,0:21
1784,UFC on FOX: Johnson vs. Bader,"Jan. 30, 2016",Alex Caceres,145 lbs.,"5' 10""","73""","Jun 20, 1988",-0.16666666666666666,17,-2.1666666666666665,0.4166666666666667,0.4166666666666667,0,12,5,21-14-0 (1 NC),0,Masio Fullen,145 lbs.,"5' 10""","70""","Oct 06, 1986",0,2.5,-1,-1,0.5,0,2,1,11-7-0,0,win,U-DEC,3,5:00
1785,UFC 199: Rockhold vs. Bisping 2,"Jun. 04, 2016",Alex Caceres,145 lbs.,"5' 10""","73""","Jun 20, 1988",-0.15384615384615385,18.615384615384617,-1.9230769230769231,0.38461538461538464,0.46153846153846156,1,13,6,21-14-0 (1 NC),0,Cole Miller,145 lbs.,"6' 1""","73""","Apr 26, 1984",0.05555555555555555,-4.333333333333333,-0.6111111111111112,1.1666666666666667,0.5555555555555556,0,18,10,21-11-0 (1 NC),0,win,U-DEC,3,5:00
1786,UFC Fight Night: Rodriguez vs. Caceres,"Aug. 06, 2016",Alex Caceres,145 lbs.,"5' 10""","73""","Jun 20, 1988",-0.07142857142857142,21.857142857142858,-1.6428571428571428,0.2857142857142857,0.5,2,14,7,21-14-0 (1 NC),0,Yair Rodriguez,145 lbs.,"5' 11""","71""","Oct 06, 1992",0.25,16.25,0,1.75,1.0,4,4,4,16-4-0 (1 NC),1,loss,S-DEC,5,5:00
1787,UFC on FOX: Shevchenko vs. Pena,"Jan. 28, 2017",Alex Caceres,145 lbs.,"5' 10""","73""","Jun 20, 1988",-0.06666666666666667,16.533333333333335,-1.5333333333333334,0.26666666666666666,0.4666666666666667,0,15,7,21-14-0 (1 NC),0,Jason Knight,145 lbs.,"5' 10""","71""","Jul 14, 1992",0,15.666666666666666,-1.6666666666666667,1.6666666666666667,0.6666666666666666,2,3,2,20-5-0,0,loss,SUB,2,4:21
1788,UFC Fight Night: Holm vs. Correia,"Jun. 17, 2017",Alex Caceres,145 lbs.,"5' 10""","73""","Jun 20, 1988",-0.0625,15.25,-1.5625,0,0.4375,0,16,7,21-14-0 (1 NC),0,Rolando Dy,,,,,,,,,,,,,,,win,KO/TKO,2,5:00
1789,UFC Fight Night: Bisping vs. Gastelum,"Nov. 25, 2017",Alex Caceres,145 lbs.,"5' 10""","73""","Jun 20, 1988",0,16.176470588235293,-1.5294117647058822,0.058823529411764705,0.47058823529411764,1,17,8,21-14-0 (1 NC),0,Wang Guan,,,,,,,,,,,,,,,loss,S-DEC,3,5:00
1790,UFC Fight Night: Ngannou vs. Velasquez,"Feb. 17, 2019",Alex Caceres,145 lbs.,"5' 10""","73""","Jun 20, 1988",-0.05263157894736842,13.526315789473685,-1.5263157894736843,0.05263157894736842,0.47368421052631576,1,19,9,21-14-0 (1 NC),0,Kron Gracie,,,,,,,,,,,,,,,loss,SUB,1,2:06
1791,UFC Fight Night: Dos Anjos vs. Edwards,"Jul. 20, 2019",Alex Caceres,145 lbs.,"5' 10""","73""","Jun 20, 1988",-0.05,12.95,-1.5,0,0.45,0,20,9,21-14-0 (1 NC),0,Steven Peterson,145 lbs.,"5' 10""","70""","May 29, 1990",0,-9.25,2,0.5,0.25,0,4,1,19-11-0,0,win,U-DEC,3,5:00
1792,UFC 250: Nunes vs. Spencer,"Jun. 06, 2020",Alex Caceres,145 lbs.,"5' 10""","73""","Jun 20, 1988",-0.047619047619047616,13.619047619047619,-1.5238095238095237,0,0.47619047619047616,1,21,10,21-14-0 (1 NC),0,Chase Hooper,155 lbs.,"6' 1""","74""","Sep 13, 1999",-0.5,32,0.5,2,1.0,2,2,2,12-3-1,0,win,U-DEC,3,5:00
1793,UFC Fight Night: Smith vs. Rakic,"Aug. 29, 2020",Alex Caceres,145 lbs.,"5' 10""","73""","Jun 20, 1988",0,15.272727272727273,-1.4090909090909092,0,0.5,2,22,11,21-14-0 (1 NC),0,Austin Springer,145 lbs.,"5' 8""","71""","May 12, 1987",0,11,4,1,1.0,1,1,1,12-4-0,0,win,SUB,1,3:38
1794,UFC Fight Night: Rozenstruik vs. Gane,"Feb. 27, 2021",Alex Caceres,145 lbs.,"5' 10""","73""","Jun 20, 1988",0,14.782608695652174,-1.3478260869565217,0.043478260869565216,0.5217391304347826,3,23,12,21-14-0 (1 NC),0,Kevin Croom,135 lbs.,"5' 11""","73""","Jul 15, 1987",1,3,0,1,0.0,0,1,0,21-15-0 (1 NC),0,win,U-DEC,3,5:00
1795,UFC Fight Night: Costa vs. Vettori,"Oct. 23, 2021",Alex Caceres,145 lbs.,"5' 10""","73""","Jun 20, 1988",0,15.5,-1.2916666666666667,0.08333333333333333,0.5416666666666666,4,24,13,21-14-0 (1 NC),0,SeungWoo Choi,145 lbs.,"6' 0""","74""","Nov 03, 1992",0.4,9,-1.8,-0.6,0.6,3,5,3,11-6-0,0,win,SUB,2,3:31
1796,UFC Fight Night: Santos vs. Ankalaev,"Mar. 12, 2022",Alex Caceres,145 lbs.,"5' 10""","73""","Jun 20, 1988",-0.04,15.4,-1.24,0.12,0.56,5,25,14,21-14-0 (1 NC),0,Sodiq Yusuff,145 lbs.,"5' 9""","71""","May 19, 1993",0.3333333333333333,21.833333333333332,-0.8333333333333334,0.3333333333333333,0.8333333333333334,0,6,5,13-2-0,0,loss,U-DEC,3,5:00
1797,UFC Fight Night: Cannonier vs. Strickland,"Dec. 17, 2022",Alex Caceres,145 lbs.,"5' 10""","73""","Jun 20, 1988",-0.038461538461538464,14.884615384615385,-1.1923076923076923,0.11538461538461539,0.5384615384615384,0,26,14,21-14-0 (1 NC),0,Julian Erosa,145 lbs.,"6' 1""","74""","Jul 31, 1989",-0.4166666666666667,-0.3333333333333333,0.25,0.16666666666666666,0.5833333333333334,3,12,7,28-12-0,0,win,KO/TKO,1,3:04
1798,UFC Fight Night: Kara-France vs. Albazi,"Jun. 03, 2023",Alex Caceres,145 lbs.,"5' 10""","73""","Jun 20, 1988",0,14.555555555555555,-1.1481481481481481,0.1111111111111111,0.5555555555555556,1,27,15,21-14-0 (1 NC),0,Daniel Pineda,145 lbs.,"5' 7""","69""","Aug 06, 1985",-0.09090909090909091,2.1818181818181817,-1.0909090909090908,0.9090909090909091,0.45454545454545453,1,11,5,28-15-0 (3 NC),0,win,U-DEC,3,5:00
1799,UFC Fight Night: Holloway vs. The Korean Zombie,"Aug. 26, 2023",Alex Caceres,145 lbs.,"5' 10""","73""","Jun 20, 1988",0,15.214285714285714,-1.1785714285714286,0.07142857142857142,0.5714285714285714,2,28,16,21-14-0 (1 NC),0,Giga Chikadze,145 lbs.,"6' 0""","74""","Aug 25, 1988",0.5555555555555556,9,-1,0,0.7777777777777778,0,9,7,15-3-0,0,loss,U-DEC,3,5:00
1800,UFC Fight Night: Rozenstruik vs. Gane,"Feb. 27, 2021",Vince Cachero,145 lbs.,"5' 6""","68""","Nov 07, 1989",0,-27,-5,0,0.0,0,1,0,7-4-0,0,Ronnie Lawrence,135 lbs.,"5' 8""","68""","Jun 13, 1992",0,13,12,1,1.0,1,1,1,8-2-0 (1 NC),0,loss,KO/TKO,3,2:38
