Fighter,dob,totalfights,elo,losestreak,winstreak,titlewins,height,reach,southpaw,oppelo,wins,avg age,KD,KD differential,Sig. str.,Sig. str. differential,Total str.,Total str. differential,Td,Td differential,Sub. att,Sub. att differential,Rev.,Rev. differential,Ctrl,Ctrl differential,Head,Head differential,Body,Body differential,Leg,Leg differential,Distance,Distance differential,Clinch,Clinch differential,Ground,Ground differential,Sig. str.%,Sig. str.% differential,Sig. str.% defense,Total str.%,Total str.% differential,Total str.% defense,Td%,Td% differential,Td% defense,Head%,Head% differential,Head% defense,Body%,Body% differential,Body% defense,Leg%,Leg% differential,Leg% defense,Distance%,Distance% differential,Distance% defense,Clinch%,Clinch% differential,Clinch% defense,Ground%,Ground% differential,Ground% defense,last_fight
Elvis Sinosic,1971,7,927.1587479660699,6,0,0,75,77,0,7252.606607951073,1,227,7.35,24.0,247.2748532146514,-4441.0,773.1485822938214,-4443.0,0.0,-441.0,15.39767441860465,100.0,0.0,-49.0,7.760833333333332,-861.3666666666667,91.64986522911053,-4481.0,33.96312292358804,-472.0,121.66186506195282,512.0,182.0081865479847,-762.0,56.849999999999994,93.0,8.416666666666666,-3772.0,53.823116733755036,-10.578291480105964,75.59859178613901,89.81839744227103,6.900594000445308,57.082196558174275,0.0,-105.0,35.0,24.60333333333333,-34.656771746367006,80.73989492029966,100.0,-3.4999999999999973,36.5,101.66666666666666,26.991666666666667,65.325,44.67034632034631,-14.230357905005793,81.09929577464789,116.0,60.166666666666664,84.16666666666667,24.333333333333332,-58.64588800516775,57.020778661498916,2007-04-21 00:00:00
Kazuhiro Nakamura,1979,2,962.4050498370518,2,0,0,71,70,0,2024.3166505607444,0,57,0.0,-4.0,5.8,-135.0,6.6,-199.0,0.13333333333333333,0.0,0.0,-1.0,0.0,0.0,0.11888888888888889,-7.55,1.2000000000000002,-54.0,4.333333333333333,-25.0,0.26666666666666666,-56.0,5.0,-70.0,0.8,-36.0,0.0,-29.0,1.5273492286115007,-1.5200371905384746,1.9526135808500245,1.6571146245059287,-1.5860493077336337,1.7568360677604375,0.2,-0.4666666666666666,4.333333333333333,0.5079365079365079,-1.208345812119397,3.283717679944095,4.833333333333333,-0.12962962962962954,0.03703703703703709,1.0,-3.888888888888889,0.11111111111111116,1.274247491638796,-1.4984797810884767,2.2272727272727275,0.7058823529411765,-4.208403361344538,0.08571428571428574,0.0,-4.65625,0.34375,2008-05-24 00:00:00
Levi Rodrigues Jr.,1996,2,960.1909728420972,2,0,0,72,76,0,1982.3104548689153,0,60,0.0,-8.0,26.91315789473684,-152.0,29.16315789473684,-154.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.6616541353383458,-1.1833333333333336,21.80187969924812,-107.0,1.8045112781954886,-29.0,3.306766917293233,-16.0,26.010902255639095,-109.0,0.9022556390977443,-16.0,0.0,-27.0,2.3086622807017543,-1.265815071214622,1.4255226480836238,2.4649122807017543,-1.148876206580709,1.3862115127175367,0.0,-0.5,4.5,2.0631808278867103,-1.3374056823772191,1.5994134897360706,4.0,0.0,1.0,3.8,-0.19999999999999996,1.0,2.272321428571429,-1.2076785714285712,1.52,4.0,1.1428571428571428,2.142857142857143,0.0,-0.75,4.25,2026-08-29 00:00:00
JeongYeong Lee,1995,4,997.6684527774056,2,0,0,70,73,0,4035.3145605019495,2,116,0.0,0.0,120.4974358974359,-573.0,171.7641025641026,-349.0,0.5333333333333333,-93.0,0.0,0.0,0.0,0.0,1.804957264957265,-107.75,77.58974358974359,-489.0,29.574358974358976,8.0,13.333333333333334,-92.0,109.36410256410255,-557.0,6.6,36.0,4.533333333333333,-52.0,13.682173727000428,-1.9651137403769945,14.35271253262258,15.71843658733611,-1.590660418943995,12.690902993719897,2.6666666666666665,-2.9047619047619047,24.42857142857143,11.20331797235023,-2.7031362760157833,16.093545751633986,23.77777777777778,5.911111111111111,12.133333333333335,17.714285714285715,-1.8867243867243868,10.3989898989899,13.23976073187896,-1.3830778488306856,15.377161419290356,16.875,4.798076923076923,17.923076923076923,2.193548387096774,-16.606451612903225,11.2,2025-05-10 00:00:00
Brian Johnston,0,1,980.0,1,0,0,75,75,0,1000,0,1997,0.0,0.0,2.7692307692307696,-3.0,2.7692307692307696,-6.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0,0,2.7692307692307696,-3.0,0.0,0.0,0.0,0.0,1.8461538461538463,2.0,0.9230769230769231,-1.0,0.0,-4.0,0.6,0.17142857142857143,0.5714285714285714,0.6,0.09999999999999998,0.5,0.0,-1.0,0.0,0.6,0.17142857142857143,0.5714285714285714,0.0,0.0,1.0,0.0,0.0,1.0,0.5714285714285714,0.3214285714285714,0.75,0.6666666666666666,0.16666666666666663,0.5,0.0,-0.5714285714285714,0.4285714285714286,1997-07-27 00:00:00
Jussier Formiga,1985,16,1045.4472721367786,3,0,0,65,67,0,16804.14230049544,9,500,12.727169274537696,-562.0,3007.6489582235627,-15856.0,5425.908610896218,-27824.0,154.31098882779202,1721.0,83.43863689188767,686.0,15.0,-270.0,370.02895616888975,2666.15,2493.5689979697154,-3387.0,264.46932214462163,-7410.0,249.61063810922604,-5059.0,2475.0136246617776,-9249.0,195.4546072120187,-6210.0,337.1807263497666,-397.0,646.0993056034113,69.34648135957126,919.2471757561601,839.7415056619761,32.885634688566476,689.1441290265905,478.46666666666664,435.54999999999995,1453.0833333333335,575.4762711308318,148.02471933264508,1068.5484482018132,692.8725490196078,-208.25775324419823,594.8696977361939,1107.1666666666665,318.16666666666663,707.0,582.1817967685691,115.06955699641941,1028.8877602278503,682.825,-297.84672339855274,515.3282766014473,707.2095238095238,-26.77484888692318,762.015627303553,2020-06-06 00:00:00
Jake Collier,1988,14,947.7347526148147,4,0,0,75,78,0,14062.072686827947,5,435,23.399483449863297,120.0,6589.4888893170055,6521.0,7482.163829614169,-4591.0,79.71297181606597,135.0,88.55601876673944,626.0,4.8,56.0,182.01614008513303,495.7166666666667,4684.530316214139,2697.0,1154.7804144564147,-678.0,750.1781586464513,4502.0,5315.241118699244,7378.0,703.9712986371333,2946.0,570.2764719806264,-3803.0,469.0119804131605,-80.11736089559729,465.8706586912423,494.3643900768145,-102.2074157990907,418.4281941240947,256.5333333333333,161.7,920.1666666666667,388.10081478735435,-103.33380846391569,523.5653767487298,807.7319428871173,39.79791977228917,247.06597688517192,848.406882006882,100.20688200688201,266.8,428.7209648395687,-89.1754337908821,497.1036013695491,635.4398127672122,119.79447292187233,499.35466015466017,310.9384615384615,-259.1865384615384,444.875,2023-09-23 00:00:00
Shane del Rosario,1983,2,962.5871617383538,2,0,0,76,76,1,2027.4669405320544,0,58,0.0,-4.0,14.193388142371028,12.0,28.302575693599263,63.0,0.7361963190184049,2.0,1.4723926380368098,8.0,0.0,0.0,2.441717791411043,9.033333333333333,1.95077121780383,-44.0,7.589975410446834,42.0,4.652641514120364,14.0,6.7099674623084375,-18.0,7.483420680062591,41.0,0.0,-11.0,2.893061224489796,-0.421224489795918,1.685714285714286,3.66,0.2223188405797104,1.5623188405797104,1.0,0.0,4.0,0.898989898989899,-2.3522062732589046,1.7488038277511961,3.8424242424242427,3.0424242424242425,4.2,4.666666666666667,0.0,0.33333333333333337,1.9791666666666665,-1.6971153846153844,1.3237179487179487,4.076923076923077,4.076923076923077,5.0,0.0,-0.9166666666666666,4.083333333333333,2012-12-15 00:00:00
Chris Camozzi,1986,19,988.5594151192857,3,0,0,74,75,0,19299.68604812589,9,522,519.2307692307692,-152.0,12035.045668746465,4045.0,14605.75143716526,-17393.0,56.266666666666666,-5007.0,63.82435129740519,342.0,0.26666666666666666,-77.0,226.86911527810975,-9854.266666666666,8322.70410345798,12007.0,741.9902734527418,-7355.0,2970.3512918357433,-607.0,7367.529986525687,24530.0,4430.027764482988,-3905.0,237.4879177377892,-16580.0,1311.1716156566745,165.48370728793554,1324.3120916312612,1497.8199573305587,162.14839550691343,1134.3284381763544,403.0,-756.0493506493506,1310.9506493506492,1081.3454614343295,160.11381555608062,1548.7683541217511,1638.5686126235128,404.3755804679806,1235.8069678444679,2304.0334266778755,926.4478184264776,1092.4143917486022,1203.5870682270427,398.68331855411,1665.0962503270673,1815.2504207934642,225.95917896339887,880.7087581699346,742.551282051282,-619.9443223443225,1107.5043956043955,2017-05-28 00:00:00
Moti Horenstein,0,1,980.0,1,0,0,76,76,0,1000,0,1997,0.0,0.0,0.4225352112676056,-13.0,4.225352112676056,-8.0,0.0,-1.0,0.0,0.0,0.0,0.0,0,0,0.0,-14.0,0.4225352112676056,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4225352112676056,-13.0,0.5,-0.19999999999999996,0.30000000000000004,0.7692307692307693,0.019230769230769273,0.25,0.0,-1.0,0.0,0.0,-0.7,0.30000000000000004,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.30000000000000004,0.30000000000000004,1997-07-27 00:00:00
Michael Oliveira,1998,1,1020.8693040909496,0,1,0,73,78,0,1015.1108795360899,1,28,1.1009174311926606,2.0,7.706422018348624,8.0,9.908256880733944,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13761467889908258,0.25,7.155963302752293,9.0,0.5504587155963303,0.0,0.0,-1.0,2.2018348623853212,-2.0,0.0,0.0,5.504587155963303,10.0,0.56,0.014545454545454639,0.4545454545454546,0.6206896551724138,0.0752351097178684,0.4545454545454546,0.0,0.0,1.0,0.5652173913043478,0.06521739130434778,0.5,0.5,0.0,0.5,0.0,-1.0,0.0,0.36363636363636365,-0.18181818181818177,0.4545454545454546,0.0,0.0,1.0,0.7142857142857143,0.7142857142857143,1.0,2026-08-01 00:00:00
James Bochnovic,1989,2,960.0737137390115,2,0,0,76,81,0,1981.2805446021757,0,57,0.0,0.0,3.3194785565841674,-40.0,5.480823729453996,-75.0,0.0,-9.0,0.0,-8.0,0.0,0.0,0.8974746520561747,-14.783333333333331,1.022104666540714,-41.0,2.044209333081428,0.0,0.2531645569620253,1.0,1.401851501983752,0.0,0.8955223880597015,-3.0,1.022104666540714,-37.0,2.2083333333333335,-2.565251572327044,0.2264150943396226,2.4285714285714284,-1.6396103896103897,0.9318181818181818,0.0,-5.0,0.0,1.3859649122807016,-3.3695906432748544,0.24444444444444446,3.333333333333333,-1.523809523809524,0.1428571428571429,1.0,0.0,4.0,1.5072463768115942,0.8918617614269787,4.384615384615385,2.0,-3.0,0.0,5.0,0.18918918918918914,0.18918918918918914,2018-05-12 00:00:00
Jeremy Horn,1975,13,997.6761657666307,3,0,0,73,74,0,13332.313334412556,6,360,0.0,-249.0,860.0272042847805,-6262.0,2525.9588120947074,-23087.0,40.51819266593651,-2107.0,120.52422424322876,489.0,18.287153652392945,110.0,174.19975656818707,-2926.883333333334,592.0077957918216,-5969.0,155.01796110254608,242.0,113.00144739041279,-535.0,474.47788932424226,-1183.0,148.58327484224287,-1260.0,236.96604011829524,-3819.0,293.65051574321456,-54.14544283572833,471.2040414210572,456.7320609501237,-38.81837287315537,323.449566176721,231.6904761904762,-229.30952380952382,358.0,244.57106558893682,-47.071013116009496,527.3579212950536,506.5,25.025000000000034,337.52500000000003,350.2969696969697,-138.3030303030303,330.4,216.74748308900635,-97.40378307836411,504.8487338326295,147.0,-167.4230769230769,504.5769230769231,381.8117117117117,-10.539912670098417,426.6483756181899,2009-01-17 00:00:00
Alptekin Ozkilic,1986,4,962.887084096769,3,0,0,65,65,0,4053.0348889717243,1,112,0.0,-41.0,119.29386845039019,-731.0,166.60269585486975,-482.0,6.41676294719773,44.0,0.0,-4.0,0.0,-4.0,7.179702712746191,38.61666666666667,98.64822134387352,-286.0,15.60322286409243,-325.0,5.042424242424242,-120.0,85.78400729705078,-584.0,16.456349447653796,-19.0,17.05351170568562,-128.0,9.817719381294866,-3.0096606261416268,17.172619992563508,12.393197728080398,-0.5692784757806452,17.03752379613896,11.154761904761905,6.454761904761905,25.3,9.113291135876871,-1.4559533770226278,19.430755487100498,13.830870279146142,-10.717847669571807,5.4512820512820515,11.88888888888889,-14.444444444444445,3.6666666666666665,8.20461448539267,-2.9890569746237037,18.806328539983628,14.635897435897435,1.7934731934731938,17.157575757575756,8.960227272727273,-14.108148795648795,6.931623931623933,2015-05-09 00:00:00
Jean Silva,1977,7,1099.3350006745636,0,1,0,66,66,0,7412.249031409512,6,334,8.078894495246432,14.0,612.4975171442137,-279.0,631.8315538065501,-686.0,13.304761904761904,52.0,8.458646616541353,75.0,3.6734693877551017,36.0,3.321210292144781,-154.53333333333333,359.4937349709023,-674.0,188.01769387024518,1031.0,64.9860883030662,-636.0,534.6268569842466,832.0,46.1850811060805,252.0,31.68557905388664,-1363.0,72.59702460398628,4.748218403345106,72.15119379935882,73.50847604366051,4.718514370062472,71.21003832640196,33.666666666666664,3.1666666666666643,109.5,56.6439568192345,1.738935865711205,85.0949790464767,115.06796563018801,33.56399737621975,58.49603174603175,111.85,-13.75,14.4,68.86422753920888,4.243601610325809,75.37937407111691,94.46365914786966,11.130325814536338,56.66666666666667,31.7,7.464705882352941,115.76470588235294,2026-01-24 00:00:00
Journey Newson,1989,5,950.4360476342614,2,0,0,65,67,0,5039.198401642294,1,161,0.0,-29.0,116.41961598339388,-198.0,144.7529493167272,-350.0,1.2,-81.0,0.06666666666666667,-24.0,0.0,0.0,4.15451536643026,-95.13333333333334,52.19692094793288,-187.0,34.851063829787236,-5.0,29.371631205673758,-6.0,108.7401833592804,50.0,5.2794326241134755,-169.0,2.4,-79.0,15.68610137003462,-6.910789740320492,32.403108889644884,17.73275791932658,-7.340951176234961,29.926290904438456,6.0,-2.384615384615385,46.61538461538461,9.825546757164403,-6.116147221371679,39.05830602146392,29.085714285714285,-7.006086070791955,18.90819964349376,31.65714285714286,-8.81947856065503,14.523378582202113,15.00740354917119,-4.685169145086779,35.30742730574203,43.0,10.159090909090908,22.159090909090907,9.0,-21.833333333333336,24.166666666666664,2023-04-29 00:00:00
Michael Morales,1999,7,1138.1265958288352,0,7,0,72,79,0,7534.505041009152,7,171,40.26666126226847,155.0,1018.0619643649143,3367.0,1067.909983438044,3348.0,0.6,-32.0,0.0,-1.0,0.24390243902439027,1.0,9.657722376067717,-51.88333333333333,923.4701537549254,3287.0,18.31121076233184,-174.0,76.28059984765713,254.0,718.3613922322883,2123.0,30.69762679935295,114.0,269.0029453332732,1130.0,78.31015141914028,27.032237220962237,88.72208580182195,79.35342541637293,22.099651261645043,82.74622584527211,9.0,-9.75,121.25,77.36219542080293,36.79706659278567,99.43487117198275,20.030228758169933,-29.380027652086476,90.58974358974359,62.25133689839572,-20.640970793911972,57.107692307692304,75.21042904002572,26.040853144079954,90.83042410405423,39.841711229946526,5.941711229946524,106.1,86.9563492063492,61.9563492063492,115.0,2025-11-15 00:00:00
Igor Pokrajac,1979,12,942.7566343249954,5,0,0,72,74,0,12019.589463149545,4,393,67.30981921304502,-233.0,2955.2176745548977,-18992.0,3937.065532559719,-29892.0,21.44456865888803,-653.0,9.024161073825503,-59.0,10.733333333333333,135.0,166.39982352978353,-1630.8833333333332,2542.8328262596133,-9095.0,85.50061879929054,-7343.0,326.8842294959942,-2554.0,1324.2048887000149,-4264.0,934.5489882115049,-7962.0,696.463797643378,-6766.0,321.9013179798351,-148.96163352033483,179.1370484998301,396.40559787593077,-102.96458625816392,150.62981586590533,52.75,-165.48333333333332,431.76666666666665,293.7034773803501,-91.28239958730958,265.0141230323403,308.33333333333337,-296.17619047619047,45.49047619047619,298.5,-113.5,238.0,247.09407168488474,-102.97733204490928,299.92859627020596,412.7976190476191,-126.96327838827838,110.23910256410255,264.3404761904762,-142.6676899187769,242.99183389074693,2016-04-10 00:00:00
Robert Whiteford,1983,5,985.6585803967232,2,0,0,69,69,1,5062.021873301703,2,158,2.934782608695652,9.0,167.22181540808543,202.0,275.8564454614798,499.0,4.066666666666666,-58.0,0.0,-46.0,0.13729977116704806,1.0,5.9958352402746,-58.90000000000002,100.99725400457666,-185.0,38.95102974828375,261.0,27.273531655225018,126.0,134.00915331807778,461.0,15.605415713196034,136.0,17.607246376811595,-395.0,24.685485355485355,4.766352208321061,35.08086685283571,30.527746866354462,6.407883442093594,30.88013657573913,23.678571428571427,11.946753246753246,43.268181818181816,19.72811522329563,2.539452697415713,37.81133747412008,35.1,9.899999999999999,29.8,47.33333333333333,-1.4166666666666679,6.25,22.86179330969436,6.150131096111407,38.288337786417046,39.26753246753247,17.934199134199133,33.66666666666667,24.82857142857143,10.301742160278746,40.47317073170731,2016-04-10 00:00:00
Mac Danzig,1980,13,962.5276337685895,3,0,1,68,70,0,13213.032190658085,5,392,35.83453071505863,-181.0,3029.3032131943346,90.0,5457.882218271681,13405.0,70.1857228410588,-367.0,16.208911246855912,-490.0,5.927131782945736,-258.0,156.50739234211125,-811.4166666666666,1895.3753218889085,62.0,576.8633990513054,196.0,557.0644922541206,-168.0,2352.6601643283675,7805.0,510.58175766991457,-1470.0,166.06129119605205,-6245.0,414.24003254510217,43.278010850541094,448.03797830543886,491.74781769376966,47.763477084895506,375.01565939112584,169.9,-110.50476190476189,538.5952380952381,329.7574517247668,39.580156547880236,528.8227048231134,573.624068986569,-77.714926228742,167.661004784689,610.3611111111111,8.228452541610409,216.86734143049932,390.36765407253006,151.91698215562965,580.5493280830996,549.5977413038794,-53.797475424400204,215.60478327172038,367.64647525676935,-198.5187318787164,252.83479286451424,2013-12-14 00:00:00
Walt Harris,1983,15,974.836441298928,3,0,0,77,77,1,15345.135144225605,6,513,933.1506552033807,464.0,9255.276853374076,-2630.0,9601.776019315133,-19203.0,18.066914498141262,-412.0,1.6666666666666667,-39.0,0.0,0.0,117.59205629920845,-876.8666666666666,6689.512549689667,-1323.0,2305.3057050317216,-74.0,260.45859865268704,-1233.0,5140.816204645862,-402.0,749.8234940588072,970.0,3364.6371546694068,-3198.0,570.3388130098537,37.68985521225153,707.351042202398,577.9539927920329,-77.36398870514243,584.6820185028247,81.0,-269.925,889.075,489.0908359717324,131.2544354241354,882.1635994524029,752.8503052503054,-55.87789987789988,431.2717948717949,427.8571428571429,-158.52248677248676,653.6203703703704,448.88678505166615,-60.366299799913044,730.7469151484208,543.0833333333333,128.0347222222222,824.9513888888889,591.0181818181818,439.2161547911548,1088.1979729729728,2021-06-05 00:00:00
Jumabieke Tuerxun,1986,3,943.2574330341023,3,0,0,67,67,0,2997.0958937904293,0,84,0.0,-9.0,28.55592632249495,-72.0,31.982464320082407,-232.0,0.06666666666666667,-11.0,0.13333333333333333,-10.0,0.0,-4.0,0.3595362551936738,-19.333333333333332,10.381838142611242,-30.0,7.781609538137642,15.0,10.392478641746068,-57.0,27.37691546604139,-38.0,0.4666666666666667,-12.0,0.7123441897868918,-22.0,4.992311255210746,0.35680602303285197,9.364494767822105,5.344029850746269,-0.24906071881488928,8.40690943043884,0.1111111111111111,-1.288888888888889,12.6,2.397196261682243,-1.5169630303531552,10.085840707964602,11.333333333333332,8.2014652014652,10.868131868131869,8.7,0.7210526315789473,6.0210526315789465,4.814285714285714,0.6650793650793654,9.850793650793651,0.3888888888888889,-0.3711111111111111,13.24,5.0,-2.3333333333333335,6.666666666666666,2014-11-07 00:00:00
Beneil Dariush,1989,25,1128.3478302541603,2,0,0,70,72,1,26673.962506870113,17,741,170.24761262418636,-1820.0,23638.34675592624,39226.0,29839.50486600293,63933.0,1088.3770588416369,6822.0,273.39415284818404,451.0,24.066666666666666,-528.0,2179.881969697426,16197.766666666666,10375.830154831137,10350.0,5396.422203273056,7812.0,7866.094397822042,21064.0,17693.669671537587,35461.0,3658.7033185470514,-2112.0,2285.9737658415947,5877.0,2648.361236409709,-244.4286683969515,2632.21009519334,2870.005504587918,-278.6839645376807,2376.3105308744007,1613.7333333333333,1441.272807017544,5352.53947368421,1784.2034963867677,-794.8881409075339,2945.9083627056984,3697.200924075924,222.10778682102205,2049.906862745098,5305.500607287449,3247.3934644303067,3466.8928571428573,2499.0748555465693,353.28538764125074,3379.2105320946816,2813.4659313725488,-1280.5490606529693,1430.9850079744815,1693.1781954887217,-1623.6858737753473,2208.1359307359307,2026-05-02 00:00:00
Eugenio Tadeu,0,1,980.0,1,0,0,68,68,0,1000,0,1998,0.0,0.0,0.6153846153846154,-36.0,3.282051282051282,-68.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0,0,0.20512820512820512,-23.0,0.10256410256410256,-16.0,0.3076923076923077,3.0,0.5128205128205128,-7.0,0.10256410256410256,-9.0,0.0,-20.0,0.25,-0.275,0.475,0.64,-0.06422535211267599,0.295774647887324,0.0,-1.0,0.0,0.13333333333333333,-0.2765027322404372,0.5901639344262295,0.16666666666666666,-0.7280701754385965,0.10526315789473684,1.0,1.0,1.0,0.45454545454545453,0.11168831168831167,0.6571428571428571,0.07692307692307693,-0.35785953177257523,0.5652173913043479,0.0,-0.9090909090909091,0.09090909090909094,1998-03-13 00:00:00
