id,event,date,fighter_name,fighter_weight,fighter_height,fighter_reach,fighter_dob,fighter_kd_differential,fighter_str_differential,fighter_td_differential,fighter_sub_differential,fighter_winrate,fighter_winstreak,fighter_losestreak,fighter_totalfights,fighter_totalwins,fighter_record,fighter_titlefights,fighter_titlewins,fighter_age_deviation,fighter_elo,fighter_opp_avg_elo,fighter_kowin,fighter_koloss,fighter_subwin,fighter_subloss,fighter_udecwin,fighter_udecloss,fighter_sdecwin,fighter_sdecloss,fighter_mdecwin,fighter_mdecloss,opponent_name,opponent_weight,opponent_height,opponent_reach,opponent_dob,opponent_kd_differential,opponent_str_differential,opponent_td_differential,opponent_sub_differential,opponent_winrate,opponent_winstreak,opponent_losestreak,opponent_totalfights,opponent_totalwins,opponent_record,opponent_titlefights,opponent_titlewins,opponent_age_deviation,opponent_elo,opponent_opp_avg_elo,opponent_kowin,opponent_koloss,opponent_subwin,opponent_subloss,opponent_udecwin,opponent_udecloss,opponent_sdecwin,opponent_sdecloss,opponent_mdecwin,opponent_mdecloss,result,method,round,time
,,unknown,AJ Fletcher,,,,"Feb 18, 1997",0.2,-12.2,-0.2,0.4,0.4,0,2,10,4,,0,0,588,975.7246309797194,1018.0517114367867,1,1,2,2,2,2,0,0,0,0,Bryan Battle,,,,"Sep 21, 1994",0.16666666666666666,6.333333333333333,-1.3333333333333333,0.16666666666666666,0.8333333333333334,4,0,12,10,,0,0,1469,1099.2237139438012,992.3363354447198,2,2,2,2,2,2,0,0,0,0,unknown,,,
,,unknown,Charles Jourdain,,,,"Nov 27, 1995",0.3333333333333333,18.5,-1.8333333333333333,0.0,0.5,4,0,24,12,,0,0,1037,1063.668906100124,1032.7406071810665,2,2,3,3,4,4,1,1,1,1,Ricardo Ramos,,,,"Aug 01, 1995",0.18181818181818182,-5.2727272727272725,1.1818181818181819,0.2727272727272727,0.6363636363636364,0,2,22,14,,0,0,1155,1047.1247365348268,1016.3478226302323,4,4,2,2,4,4,1,1,0,0,unknown,,,
,,unknown,Ricardo Ramos,,,,"Aug 01, 1995",0.18181818181818182,-5.2727272727272725,1.1818181818181819,0.2727272727272727,0.6363636363636364,0,2,22,14,,0,0,1155,1047.1247365348268,1016.3478226302323,4,4,2,2,4,4,1,1,0,0,Charles Jourdain,,,,"Nov 27, 1995",0.3333333333333333,18.5,-1.8333333333333333,0.0,0.5,4,0,24,12,,0,0,1037,1063.668906100124,1032.7406071810665,2,2,3,3,4,4,1,1,1,1,unknown,,,
,,unknown,Dan Argueta,,,,"Aug 13, 1993",0.0,5.25,1.0,1.0,0.25,0,2,8,2,,0,0,1873,984.7794462071467,1044.7719085721815,0,0,0,0,3,3,0,0,0,0,Miles Johns,,,,"Mar 30, 1994",0.125,9.75,0.5,-0.375,0.75,4,0,16,12,,0,0,1644,1094.1570467147528,995.8090766190528,3,3,1,1,3,3,1,1,0,0,unknown,,,
,,unknown,Miles Johns,,,,"Mar 30, 1994",0.125,9.75,0.5,-0.375,0.75,4,0,16,12,,0,0,1644,1094.1570467147528,995.8090766190528,3,3,1,1,3,3,1,1,0,0,Dan Argueta,,,,"Aug 13, 1993",0.0,5.25,1.0,1.0,0.25,0,2,8,2,,0,0,1873,984.7794462071467,1044.7719085721815,0,0,0,0,3,3,0,0,0,0,unknown,,,
,,unknown,Tim Means,,,,"Feb 20, 1984",0.25,14.678571428571429,-0.5,-0.14285714285714285,0.5357142857142857,2,0,56,30,,0,0,5335,1063.7516176041386,1051.069116920265,7,7,7,7,9,9,4,4,0,0,Andre Fialho,,,,"Apr 07, 1994",-0.2857142857142857,-25.857142857142858,-0.42857142857142855,0.0,0.2857142857142857,0,8,14,4,,0,0,1636,945.2881879527145,1070.1558693884165,6,6,0,0,1,1,0,0,0,0,unknown,,,
,,unknown,Andre Fialho,,,,"Apr 07, 1994",-0.2857142857142857,-25.857142857142858,-0.42857142857142855,0.0,0.2857142857142857,0,8,14,4,,0,0,1636,945.2881879527145,1070.1558693884165,6,6,0,0,1,1,0,0,0,0,Tim Means,,,,"Feb 20, 1984",0.25,14.678571428571429,-0.5,-0.14285714285714285,0.5357142857142857,2,0,56,30,,0,0,5335,1063.7516176041386,1051.069116920265,7,7,7,7,9,9,4,4,0,0,unknown,,,
,,unknown,Cody Brundage,,,,"May 16, 1994",0.25,-5.625,0.25,0.25,0.375,2,0,16,6,,0,0,1597,970.6475708481576,1021.455040079828,3,3,2,2,2,2,0,0,0,0,Jacob Malkoun,,,,"Aug 26, 1995",-0.16666666666666666,15.0,4.666666666666667,0.3333333333333333,0.5,0,2,12,6,,0,0,1130,1007.5258759841022,1025.6417973000468,1,1,0,0,4,4,0,0,0,0,unknown,,,
,,unknown,Jacob Malkoun,,,,"Aug 26, 1995",-0.16666666666666666,15.0,4.666666666666667,0.3333333333333333,0.5,0,2,12,6,,0,0,1130,1007.5258759841022,1025.6417973000468,1,1,0,0,4,4,0,0,0,0,Cody Brundage,,,,"May 16, 1994",0.25,-5.625,0.25,0.25,0.375,2,0,16,6,,0,0,1597,970.6475708481576,1021.455040079828,3,3,2,2,2,2,0,0,0,0,unknown,,,
,,unknown,Mohammed Usman,,,,"Apr 01, 1989",0.3333333333333333,-12.333333333333334,1.0,-0.6666666666666666,1.0,6,0,6,6,,0,0,3468,1078.446510967357,957.5148891238335,1,1,0,0,2,2,0,0,0,0,Jake Collier,,,,"Oct 25, 1988",0.14285714285714285,7.714285714285714,-0.2857142857142857,0.35714285714285715,0.35714285714285715,0,8,28,10,,0,0,3626,912.2417949225788,1015.4329128772796,5,5,1,1,5,5,3,3,0,0,unknown,,,
,,unknown,Jake Collier,,,,"Oct 25, 1988",0.14285714285714285,7.714285714285714,-0.2857142857142857,0.35714285714285715,0.35714285714285715,0,8,28,10,,0,0,3626,912.2417949225788,1015.4329128772796,5,5,1,1,5,5,3,3,0,0,Mohammed Usman,,,,"Apr 01, 1989",0.3333333333333333,-12.333333333333334,1.0,-0.6666666666666666,1.0,6,0,6,6,,0,0,3468,1078.446510967357,957.5148891238335,1,1,0,0,2,2,0,0,0,0,unknown,,,
,,unknown,Mizuki,,,,"Aug 19, 1994",-0.3333333333333333,-16.0,-0.6666666666666666,0.0,0.6666666666666666,2,0,6,4,,0,0,1502,1026.2911476111778,986.965934914887,0,0,0,0,2,2,1,1,0,0,Hannah Goldy,,,,"May 18, 1992",-0.3333333333333333,6.0,-0.3333333333333333,0.16666666666666666,0.3333333333333333,0,4,12,4,,0,0,2325,939.7493640117217,1001.0674433022273,1,1,1,1,4,4,0,0,0,0,unknown,,,
,,unknown,Hannah Goldy,,,,"May 18, 1992",-0.3333333333333333,6.0,-0.3333333333333333,0.16666666666666666,0.3333333333333333,0,4,12,4,,0,0,2325,939.7493640117217,1001.0674433022273,1,1,1,1,4,4,0,0,0,0,Mizuki,,,,"Aug 19, 1994",-0.3333333333333333,-16.0,-0.6666666666666666,0.0,0.6666666666666666,2,0,6,4,,0,0,1502,1026.2911476111778,986.965934914887,0,0,0,0,2,2,1,1,0,0,unknown,,,
,,unknown,Alexa Grasso,,,,"Aug 09, 1993",0.08333333333333333,10.833333333333334,-1.6666666666666667,0.4166666666666667,0.6666666666666666,10,0,24,16,,4,2,1870,1176.3897730771957,1063.3998033012035,0,0,3,3,6,6,1,1,1,1,Valentina Shevchenko,,,,"Mar 07, 1988",0.0,21.0625,2.375,0.0,0.75,0,2,32,24,,22,16,3851,1228.9364009139333,1090.8739356892975,4,4,3,3,5,5,3,3,0,0,unknown,,,
,,unknown,Valentina Shevchenko,,,,"Mar 07, 1988",0.0,21.0625,2.375,0.0,0.75,0,2,32,24,,22,16,3851,1228.9364009139333,1090.8739356892975,4,4,3,3,5,5,3,3,0,0,Alexa Grasso,,,,"Aug 09, 1993",0.08333333333333333,10.833333333333334,-1.6666666666666667,0.4166666666666667,0.6666666666666666,10,0,24,16,,4,2,1870,1176.3897730771957,1063.3998033012035,0,0,3,3,6,6,1,1,1,1,unknown,,,
,,unknown,Jack Della Maddalena,,,,"Sep 10, 1996",0.7142857142857143,19.0,-0.5714285714285714,-0.14285714285714285,1.0,14,0,14,14,,0,0,742,1204.2831984485479,1050.3524026824305,3,3,1,1,1,1,2,2,0,0,Kevin Holland,,,,"Nov 05, 1992",0.23809523809523808,12.952380952380953,-1.4761904761904763,-0.42857142857142855,0.6190476190476191,0,2,42,26,,0,0,2147,1149.2342229755373,1083.865677448565,6,6,6,6,5,5,3,3,0,0,unknown,,,
,,unknown,Kevin Holland,,,,"Nov 05, 1992",0.23809523809523808,12.952380952380953,-1.4761904761904763,-0.42857142857142855,0.6190476190476191,0,2,42,26,,0,0,2147,1149.2342229755373,1083.865677448565,6,6,6,6,5,5,3,3,0,0,Jack Della Maddalena,,,,"Sep 10, 1996",0.7142857142857143,19.0,-0.5714285714285714,-0.14285714285714285,1.0,14,0,14,14,,0,0,742,1204.2831984485479,1050.3524026824305,3,3,1,1,1,1,2,2,0,0,unknown,,,
,,unknown,Daniel Zellhuber,,,,"Jul 07, 1999",0.25,6.25,0.0,0.25,0.75,4,0,8,6,,0,0,288,1056.7094706691653,989.6032406846409,0,0,1,1,3,3,0,0,0,0,Christos Giagos,,,,"Jan 23, 1990",0.0,0.23076923076923078,0.8461538461538461,-0.23076923076923078,0.46153846153846156,0,2,26,12,,0,0,3164,999.0467490975485,1029.3732274165443,2,2,6,6,5,5,0,0,0,0,unknown,,,
,,unknown,Christos Giagos,,,,"Jan 23, 1990",0.0,0.23076923076923078,0.8461538461538461,-0.23076923076923078,0.46153846153846156,0,2,26,12,,0,0,3164,999.0467490975485,1029.3732274165443,2,2,6,6,5,5,0,0,0,0,Daniel Zellhuber,,,,"Jul 07, 1999",0.25,6.25,0.0,0.25,0.75,4,0,8,6,,0,0,288,1056.7094706691653,989.6032406846409,0,0,1,1,3,3,0,0,0,0,unknown,,,
,,unknown,Loopy Godinez,,,,"Sep 06, 1993",0.1111111111111111,6.666666666666667,2.888888888888889,1.1111111111111112,0.6666666666666666,6,0,18,12,,0,0,1842,1088.0590799376628,999.3807888862175,0,0,2,2,5,5,2,2,0,0,Elise Reed,,,,"Dec 05, 1992",0.0,-4.428571428571429,-2.2857142857142856,-1.0,0.42857142857142855,0,2,14,6,,0,0,2117,980.4017610164657,1011.4898351632282,2,2,2,2,2,2,1,1,0,0,unknown,,,
,,unknown,Elise Reed,,,,"Dec 05, 1992",0.0,-4.428571428571429,-2.2857142857142856,-1.0,0.42857142857142855,0,2,14,6,,0,0,2117,980.4017610164657,1011.4898351632282,2,2,2,2,2,2,1,1,0,0,Loopy Godinez,,,,"Sep 06, 1993",0.1111111111111111,6.666666666666667,2.888888888888889,1.1111111111111112,0.6666666666666666,6,0,18,12,,0,0,1842,1088.0590799376628,999.3807888862175,0,0,2,2,5,5,2,2,0,0,unknown,,,
,,unknown,Roman Kopylov,,,,"May 04, 1991",0.6666666666666666,6.5,0.0,-0.3333333333333333,0.6666666666666666,8,0,12,8,,0,0,2698,1075.3832139768583,1013.3234307604143,4,4,1,1,1,1,0,0,0,0,Josh Fremd,,,,"Jan 15, 1994",-0.2,3.2,-2.0,0.2,0.4,0,2,10,4,,0,0,1711,975.1785916932081,994.1437172743917,1,1,2,2,2,2,0,0,0,0,unknown,,,
,,unknown,Josh Fremd,,,,"Jan 15, 1994",-0.2,3.2,-2.0,0.2,0.4,0,2,10,4,,0,0,1711,975.1785916932081,994.1437172743917,1,1,2,2,2,2,0,0,0,0,Roman Kopylov,,,,"May 04, 1991",0.6666666666666666,6.5,0.0,-0.3333333333333333,0.6666666666666666,8,0,12,8,,0,0,2698,1075.3832139768583,1013.3234307604143,4,4,1,1,1,1,0,0,0,0,unknown,,,
,,unknown,Edgar Chairez,,,,"Jan 27, 1996",0.3333333333333333,-18.666666666666668,-2.0,0.6666666666666666,0.0,0,4,6,0,,0,0,969,944.2851305675406,1009.0523050696975,0,0,0,0,2,2,0,0,0,0,Daniel Lacerda,,,,"Jun 05, 1996",0.2,-21.4,0.6,-0.2,0.0,0,8,10,0,,0,0,839,900.6034849706016,1014.9715179201945,3,3,1,1,0,0,0,0,0,0,unknown,,,
,,unknown,Daniel Lacerda,,,,"Jun 05, 1996",0.2,-21.4,0.6,-0.2,0.0,0,8,10,0,,0,0,839,900.6034849706016,1014.9715179201945,3,3,1,1,0,0,0,0,0,0,Edgar Chairez,,,,"Jan 27, 1996",0.3333333333333333,-18.666666666666668,-2.0,0.6666666666666666,0.0,0,4,6,0,,0,0,969,944.2851305675406,1009.0523050696975,0,0,0,0,2,2,0,0,0,0,unknown,,,
,,unknown,Tracy Cortez,,,,"Dec 10, 1993",-0.16666666666666666,19.833333333333332,1.3333333333333333,0.16666666666666666,1.0,12,0,12,12,,0,0,1747,1157.1804317464232,996.7761114858887,0,0,0,0,5,5,1,1,0,0,Jasmine Jasudavicius,,,,"Mar 01, 1989",0.0,-13.0,1.6666666666666667,0.0,0.6666666666666666,0,2,12,8,,0,0,3492,1055.788691004398,1023.7578720982974,0,0,0,0,6,6,0,0,0,0,unknown,,,
,,unknown,Jasmine Jasudavicius,,,,"Mar 01, 1989",0.0,-13.0,1.6666666666666667,0.0,0.6666666666666666,0,2,12,8,,0,0,3492,1055.788691004398,1023.7578720982974,0,0,0,0,6,6,0,0,0,0,Tracy Cortez,,,,"Dec 10, 1993",-0.16666666666666666,19.833333333333332,1.3333333333333333,0.16666666666666666,1.0,12,0,12,12,,0,0,1747,1157.1804317464232,996.7761114858887,0,0,0,0,5,5,1,1,0,0,unknown,,,
,,unknown,Sean Strickland,,,,"Feb 27, 1991",0.15,23.35,0.5,0.2,0.75,6,0,40,30,,2,2,2757,1248.6957062240083,1083.5378913520485,6,6,1,1,9,9,4,4,0,0,Israel Adesanya,,,,"Jul 22, 1989",0.75,15.0,-1.125,0.1875,0.8125,0,2,32,26,,22,16,3342,1273.6036007048422,1175.2269384537415,6,6,0,0,9,9,1,1,0,0,unknown,,,
,,unknown,Israel Adesanya,,,,"Jul 22, 1989",0.75,15.0,-1.125,0.1875,0.8125,0,2,32,26,,22,16,3342,1273.6036007048422,1175.2269384537415,6,6,0,0,9,9,1,1,0,0,Sean Strickland,,,,"Feb 27, 1991",0.15,23.35,0.5,0.2,0.75,6,0,40,30,,2,2,2757,1248.6957062240083,1083.5378913520485,6,6,1,1,9,9,4,4,0,0,unknown,,,
,,unknown,Alexander Volkov,,,,"Oct 24, 1988",0.13333333333333333,27.733333333333334,-0.9333333333333333,0.0,0.7333333333333333,6,0,30,22,,0,0,3613,1227.631961914275,1134.3181552648882,7,7,2,2,5,5,1,1,0,0,Tai Tuivasa,,,,"Mar 16, 1993",0.14285714285714285,-6.928571428571429,-0.7142857142857143,-0.14285714285714285,0.5714285714285714,0,6,28,16,,0,0,2009,1085.8808814124368,1090.3675275465998,10,10,2,2,2,2,0,0,0,0,unknown,,,
,,unknown,Tai Tuivasa,,,,"Mar 16, 1993",0.14285714285714285,-6.928571428571429,-0.7142857142857143,-0.14285714285714285,0.5714285714285714,0,6,28,16,,0,0,2009,1085.8808814124368,1090.3675275465998,10,10,2,2,2,2,0,0,0,0,Alexander Volkov,,,,"Oct 24, 1988",0.13333333333333333,27.733333333333334,-0.9333333333333333,0.0,0.7333333333333333,6,0,30,22,,0,0,3613,1227.631961914275,1134.3181552648882,7,7,2,2,5,5,1,1,0,0,unknown,,,
,,unknown,Justin Tafa,,,,"Dec 13, 1993",0.375,-3.875,0.0,-0.125,0.5,6,0,16,8,,0,0,1737,1040.22962288601,996.7499431900266,5,5,0,0,1,1,1,1,0,0,Austen Lane,,,,"Nov 09, 1987",-0.5,3.0,-0.25,0.0,0.25,0,2,8,2,,0,0,3963,973.481641787416,1010.386189157495,3,3,0,0,0,0,0,0,0,0,unknown,,,
,,unknown,Austen Lane,,,,"Nov 09, 1987",-0.5,3.0,-0.25,0.0,0.25,0,2,8,2,,0,0,3963,973.481641787416,1010.386189157495,3,3,0,0,0,0,0,0,0,0,Justin Tafa,,,,"Dec 13, 1993",0.375,-3.875,0.0,-0.125,0.5,6,0,16,8,,0,0,1737,1040.22962288601,996.7499431900266,5,5,0,0,1,1,1,1,0,0,unknown,,,
,,unknown,Tyson Pedro,,,,"Sep 17, 1991",0.3,3.7,-0.5,0.3,0.6,2,0,20,12,,0,0,2555,1045.403458432732,1013.1053078459847,5,5,3,3,2,2,0,0,0,0,Anton Turkalj,,,,"Jun 10, 1996",-0.25,-7.0,1.5,-0.75,0.25,0,6,8,2,,0,0,827,949.9446852736546,1044.4661052903639,1,1,1,1,2,2,0,0,0,0,unknown,,,
,,unknown,Anton Turkalj,,,,"Jun 10, 1996",-0.25,-7.0,1.5,-0.75,0.25,0,6,8,2,,0,0,827,949.9446852736546,1044.4661052903639,1,1,1,1,2,2,0,0,0,0,Tyson Pedro,,,,"Sep 17, 1991",0.3,3.7,-0.5,0.3,0.6,2,0,20,12,,0,0,2555,1045.403458432732,1013.1053078459847,5,5,3,3,2,2,0,0,0,0,unknown,,,
,,unknown,Carlos Ulberg,,,,"Nov 07, 1990",0.5714285714285714,25.0,0.2857142857142857,0.14285714285714285,0.8571428571428571,10,0,14,12,,0,0,2869,1140.6095515340755,1009.8658026351451,5,5,1,1,1,1,0,0,0,0,Da Woon Jung,,,,"Dec 07, 1993",0.125,-4.0,0.625,0.0,0.5,0,6,16,8,,0,0,1743,1028.3368132794355,1057.0583965210778,3,3,2,2,2,2,0,0,0,0,unknown,,,
,,unknown,Da Woon Jung,,,,"Dec 07, 1993",0.125,-4.0,0.625,0.0,0.5,0,6,16,8,,0,0,1743,1028.3368132794355,1057.0583965210778,3,3,2,2,2,2,0,0,0,0,Carlos Ulberg,,,,"Nov 07, 1990",0.5714285714285714,25.0,0.2857142857142857,0.14285714285714285,0.8571428571428571,10,0,14,12,,0,0,2869,1140.6095515340755,1009.8658026351451,5,5,1,1,1,1,0,0,0,0,unknown,,,
,,unknown,Jamie Mullarkey,,,,"Aug 17, 1994",-0.1111111111111111,0.5555555555555556,1.4444444444444444,0.0,0.5555555555555556,2,0,18,10,,0,0,1490,1051.849143037241,1022.2526135609592,4,4,0,0,4,4,1,1,0,0,John Makdessi,,,,"May 03, 1985",0.1,16.6,-0.35,-0.05,0.55,0,4,40,22,,0,0,4883,1039.4006587829042,1044.4614187585726,5,5,1,1,11,11,3,3,0,0,unknown,,,
,,unknown,John Makdessi,,,,"May 03, 1985",0.1,16.6,-0.35,-0.05,0.55,0,4,40,22,,0,0,4883,1039.4006587829042,1044.4614187585726,5,5,1,1,11,11,3,3,0,0,Jamie Mullarkey,,,,"Aug 17, 1994",-0.1111111111111111,0.5555555555555556,1.4444444444444444,0.0,0.5555555555555556,2,0,18,10,,0,0,1490,1051.849143037241,1022.2526135609592,4,4,0,0,4,4,1,1,0,0,unknown,,,
,,unknown,Ciryl Gane,,,,"Apr 12, 1990",0.18181818181818182,46.72727272727273,0.0,0.36363636363636365,0.8181818181818182,2,0,22,18,,6,2,3071,1246.2104499735726,1161.5255155927812,4,4,3,3,4,4,0,0,0,0,Serghei Spivac,,,,"Jan 24, 1995",-0.18181818181818182,-2.0,2.1818181818181817,0.18181818181818182,0.6363636363636364,0,2,22,14,,0,0,1323,1118.36303913415,1060.3185668565989,6,6,2,2,2,2,0,0,1,1,unknown,,,
,,unknown,Serghei Spivac,,,,"Jan 24, 1995",-0.18181818181818182,-2.0,2.1818181818181817,0.18181818181818182,0.6363636363636364,0,2,22,14,,0,0,1323,1118.36303913415,1060.3185668565989,6,6,2,2,2,2,0,0,1,1,Ciryl Gane,,,,"Apr 12, 1990",0.18181818181818182,46.72727272727273,0.0,0.36363636363636365,0.8181818181818182,2,0,22,18,,6,2,3071,1246.2104499735726,1161.5255155927812,4,4,3,3,4,4,0,0,0,0,unknown,,,
,,unknown,Manon Fiorot,,,,"Feb 17, 1990",0.16666666666666666,35.333333333333336,1.0,0.0,1.0,12,0,12,12,,0,0,3125,1186.25786246557,1057.7125368121165,2,2,0,0,4,4,0,0,0,0,Rose Namajunas,,,,"Jun 29, 1992",0.2857142857142857,2.0714285714285716,0.21428571428571427,0.42857142857142855,0.6428571428571429,0,4,28,18,,14,8,2262,1148.802453545753,1111.7365914646143,3,3,4,4,3,3,4,4,0,0,unknown,,,
,,unknown,Rose Namajunas,,,,"Jun 29, 1992",0.2857142857142857,2.0714285714285716,0.21428571428571427,0.42857142857142855,0.6428571428571429,0,4,28,18,,14,8,2262,1148.802453545753,1111.7365914646143,3,3,4,4,3,3,4,4,0,0,Manon Fiorot,,,,"Feb 17, 1990",0.16666666666666666,35.333333333333336,1.0,0.0,1.0,12,0,12,12,,0,0,3125,1186.25786246557,1057.7125368121165,2,2,0,0,4,4,0,0,0,0,unknown,,,
,,unknown,Benoit Saint Denis,,,,"Dec 18, 1995",0.6,2.6,2.2,0.4,0.8,8,0,10,8,,0,0,995,1103.2555524522736,1030.592255143458,2,2,2,2,1,1,0,0,0,0,Thiago Moises,,,,"Mar 23, 1995",0.08333333333333333,-20.416666666666668,-0.25,0.6666666666666666,0.5833333333333334,0,2,24,14,,0,0,1265,1071.839886138004,1057.484111029133,3,3,4,4,5,5,0,0,0,0,unknown,,,
,,unknown,Thiago Moises,,,,"Mar 23, 1995",0.08333333333333333,-20.416666666666668,-0.25,0.6666666666666666,0.5833333333333334,0,2,24,14,,0,0,1265,1071.839886138004,1057.484111029133,3,3,4,4,5,5,0,0,0,0,Benoit Saint Denis,,,,"Dec 18, 1995",0.6,2.6,2.2,0.4,0.8,8,0,10,8,,0,0,995,1103.2555524522736,1030.592255143458,2,2,2,2,1,1,0,0,0,0,unknown,,,
,,unknown,Ange Loosa,,,,"Mar 18, 1993",0.0,-8.5,2.25,0.25,0.5,4,0,8,4,,0,0,2000,1006.2053056410817,989.1631863109616,0,0,0,0,4,4,0,0,0,0,Rhys McKee,,,,"Sep 10, 1995",0.0,-37.666666666666664,-3.3333333333333335,-0.3333333333333333,0.0,0,6,6,0,,0,0,1094,920.9867891838283,1042.5334607540951,1,1,0,0,2,2,0,0,0,0,unknown,,,
,,unknown,Rhys McKee,,,,"Sep 10, 1995",0.0,-37.666666666666664,-3.3333333333333335,-0.3333333333333333,0.0,0,6,6,0,,0,0,1094,920.9867891838283,1042.5334607540951,1,1,0,0,2,2,0,0,0,0,Ange Loosa,,,,"Mar 18, 1993",0.0,-8.5,2.25,0.25,0.5,4,0,8,4,,0,0,2000,1006.2053056410817,989.1631863109616,0,0,0,0,4,4,0,0,0,0,unknown,,,
,,unknown,Farid Basharat,,,,"Aug 02, 1997",0.0,32.666666666666664,2.3333333333333335,-0.6666666666666666,1.0,6,0,6,6,,0,0,402,1085.9014310322384,985.972978004639,0,0,1,1,2,2,0,0,0,0,Kleydson Rodrigues,,,,"Oct 22, 1995",0.25,24.0,-0.5,0.25,0.5,0,2,8,4,,0,0,1052,997.3186237831661,1005.9503067439623,1,1,1,1,1,1,1,1,0,0,unknown,,,
,,unknown,Kleydson Rodrigues,,,,"Oct 22, 1995",0.25,24.0,-0.5,0.25,0.5,0,2,8,4,,0,0,1052,997.3186237831661,1005.9503067439623,1,1,1,1,1,1,1,1,0,0,Farid Basharat,,,,"Aug 02, 1997",0.0,32.666666666666664,2.3333333333333335,-0.6666666666666666,1.0,6,0,6,6,,0,0,402,1085.9014310322384,985.972978004639,0,0,1,1,2,2,0,0,0,0,unknown,,,
,,unknown,Max Holloway,,,,"Dec 04, 1991",0.35714285714285715,38.464285714285715,-0.5714285714285714,0.25,0.75,4,0,56,42,,18,10,2463,1335.6952000895867,1138.1988515979995,10,10,3,3,12,12,3,3,0,0,Chan Sung Jung,,,,"Mar 17, 1987",-0.14285714285714285,-7.285714285714286,-0.2857142857142857,0.42857142857142855,0.5,0,4,28,14,,4,0,4186,1118.7203443217043,1153.2665677892494,9,9,2,2,2,2,1,1,0,0,unknown,,,
,,unknown,Chan Sung Jung,,,,"Mar 17, 1987",-0.14285714285714285,-7.285714285714286,-0.2857142857142857,0.42857142857142855,0.5,0,4,28,14,,4,0,4186,1118.7203443217043,1153.2665677892494,9,9,2,2,2,2,1,1,0,0,Max Holloway,,,,"Dec 04, 1991",0.35714285714285715,38.464285714285715,-0.5714285714285714,0.25,0.75,4,0,56,42,,18,10,2463,1335.6952000895867,1138.1988515979995,10,10,3,3,12,12,3,3,0,0,unknown,,,
,,unknown,Anthony Smith,,,,"Jul 26, 1988",0.08333333333333333,-12.5,-0.7083333333333334,0.3333333333333333,0.5833333333333334,2,0,48,28,,2,0,3689,1163.9649297393375,1101.470133572431,11,11,7,7,5,5,1,1,0,0,Ryan Spann,,,,"Aug 24, 1991",0.23076923076923078,-2.6153846153846154,-0.46153846153846156,0.23076923076923078,0.6153846153846154,0,4,26,16,,0,0,2565,1089.0937030231996,1070.5185214085302,5,5,5,5,1,1,2,2,0,0,unknown,,,
,,unknown,Ryan Spann,,,,"Aug 24, 1991",0.23076923076923078,-2.6153846153846154,-0.46153846153846156,0.23076923076923078,0.6153846153846154,0,4,26,16,,0,0,2565,1089.0937030231996,1070.5185214085302,5,5,5,5,1,1,2,2,0,0,Anthony Smith,,,,"Jul 26, 1988",0.08333333333333333,-12.5,-0.7083333333333334,0.3333333333333333,0.5833333333333334,2,0,48,28,,2,0,3689,1163.9649297393375,1101.470133572431,11,11,7,7,5,5,1,1,0,0,unknown,,,
,,unknown,Giga Chikadze,,,,"Aug 25, 1988",0.5,8.4,-0.9,0.0,0.8,2,0,20,16,,0,0,3659,1174.248708819015,1048.8548223472594,3,3,1,1,4,4,2,2,0,0,Alex Caceres,,,,"Jun 20, 1988",0.0,14.586206896551724,-1.1379310344827587,0.06896551724137931,0.5517241379310345,0,2,58,32,,0,0,3725,1119.5079556873231,1025.392930980047,3,3,9,9,10,10,6,6,0,0,unknown,,,
,,unknown,Alex Caceres,,,,"Jun 20, 1988",0.0,14.586206896551724,-1.1379310344827587,0.06896551724137931,0.5517241379310345,0,2,58,32,,0,0,3725,1119.5079556873231,1025.392930980047,3,3,9,9,10,10,6,6,0,0,Giga Chikadze,,,,"Aug 25, 1988",0.5,8.4,-0.9,0.0,0.8,2,0,20,16,,0,0,3659,1174.248708819015,1048.8548223472594,3,3,1,1,4,4,2,2,0,0,unknown,,,
,,unknown,Rinya Nakamura,,,,"Mar 23, 1995",1.0,13.0,1.5,0.75,1.0,8,0,8,8,,0,0,1258,1108.1944764590714,982.7365061825086,2,2,1,1,1,1,0,0,0,0,Fernie Garcia,,,,"Apr 12, 1992",0.25,-10.5,-2.0,-0.5,0.25,0,6,8,2,,0,0,2333,940.1155300403198,1012.0945629871683,1,1,0,0,3,3,0,0,0,0,unknown,,,
,,unknown,Fernie Garcia,,,,"Apr 12, 1992",0.25,-10.5,-2.0,-0.5,0.25,0,6,8,2,,0,0,2333,940.1155300403198,1012.0945629871683,1,1,0,0,3,3,0,0,0,0,Rinya Nakamura,,,,"Mar 23, 1995",1.0,13.0,1.5,0.75,1.0,8,0,8,8,,0,0,1258,1108.1944764590714,982.7365061825086,2,2,1,1,1,1,0,0,0,0,unknown,,,
,,unknown,Erin Blanchfield,,,,"May 04, 1999",0.0,23.666666666666668,1.6666666666666667,0.8333333333333334,1.0,12,0,12,12,,0,0,245,1187.20991558328,1062.5928868726357,0,0,3,3,3,3,0,0,0,0,Taila Santos,,,,"Jun 22, 1993",0.375,11.25,1.375,0.875,0.625,0,4,16,10,,2,0,1897,1072.4392004814406,1064.3993513060755,0,0,1,1,5,5,2,2,0,0,unknown,,,
