fighter_Fighter,fighter_dob,fighter_totalfights,fighter_elo,fighter_losestreak,fighter_winstreak,fighter_titlewins,fighter_oppelo,fighter_wins,fighter_losses,fighter_KD,fighter_KD differential,fighter_Sig. str.,fighter_Sig. str. differential,fighter_Total str.,fighter_Total str. differential,fighter_Td,fighter_Td differential,fighter_Sub. att,fighter_Sub. att differential,fighter_Rev.,fighter_Rev. differential,fighter_Ctrl,fighter_Ctrl differential,fighter_Head,fighter_Head differential,fighter_Body,fighter_Body differential,fighter_Leg,fighter_Leg differential,fighter_Distance,fighter_Distance differential,fighter_Clinch,fighter_Clinch differential,fighter_Ground,fighter_Ground differential,fighter_Sig. str.%,fighter_Sig. str.% differential,fighter_Sig. str.% defense,fighter_Total str.%,fighter_Total str.% differential,fighter_Total str.% defense,fighter_Td%,fighter_Td% differential,fighter_Td% defense,fighter_Head%,fighter_Head% differential,fighter_Head% defense,fighter_Body%,fighter_Body% differential,fighter_Body% defense,fighter_Leg%,fighter_Leg% differential,fighter_Leg% defense,fighter_Distance%,fighter_Distance% differential,fighter_Distance% defense,fighter_Clinch%,fighter_Clinch% differential,fighter_Clinch% defense,fighter_Ground%,fighter_Ground% differential,fighter_Ground% defense,opponent_Fighter,opponent_dob,opponent_totalfights,opponent_elo,opponent_losestreak,opponent_winstreak,opponent_titlewins,opponent_oppelo,opponent_wins,opponent_losses,opponent_KD,opponent_KD differential,opponent_Sig. str.,opponent_Sig. str. differential,opponent_Total str.,opponent_Total str. differential,opponent_Td,opponent_Td differential,opponent_Sub. att,opponent_Sub. att differential,opponent_Rev.,opponent_Rev. differential,opponent_Ctrl,opponent_Ctrl differential,opponent_Head,opponent_Head differential,opponent_Body,opponent_Body differential,opponent_Leg,opponent_Leg differential,opponent_Distance,opponent_Distance differential,opponent_Clinch,opponent_Clinch differential,opponent_Ground,opponent_Ground differential,opponent_Sig. str.%,opponent_Sig. str.% differential,opponent_Sig. str.% defense,opponent_Total str.%,opponent_Total str.% differential,opponent_Total str.% defense,opponent_Td%,opponent_Td% differential,opponent_Td% defense,opponent_Head%,opponent_Head% differential,opponent_Head% defense,opponent_Body%,opponent_Body% differential,opponent_Body% defense,opponent_Leg%,opponent_Leg% differential,opponent_Leg% defense,opponent_Distance%,opponent_Distance% differential,opponent_Distance% defense,opponent_Clinch%,opponent_Clinch% differential,opponent_Clinch% defense,opponent_Ground%,opponent_Ground% differential,opponent_Ground% defense,Result,date
Rodrigo Nascimento,1992,6,1047.92289257624,0,3,0,6060.336268172956,4,1,0.0,-8.0,397.6048792781894,-407.0,524.6165230102324,-1899.0,3.4823529411764707,0.0,1.2078431372549019,17.0,0.0,-16.0,18.20624493842096,95.55,300.4249710166843,995.0,51.709441000050404,-1137.0,45.47046726145471,-265.0,344.3384545592016,85.0,50.70956197388982,-372.0,2.556862745098039,-120.0,4.522770801468518,-10.220567792709634,39.60527327130075,4.920429912915646,-12.345052633696225,31.715827593459174,0.5983193277310924,0.7142857142857144,83.85714285714286,2.8641551584327543,-5.224480060225206,49.750379279989325,5.119803701179778,-1.781626706626704,25.201923076923077,10.34079908923399,-6.982128982128984,17.846153846153847,4.38776224053969,-8.548948245236122,43.373943045436945,5.00859720752054,6.488556067588327,29.38855606758833,1.1725490196078432,-33.47857142857143,40.77142857142857,Don'Tale Mayes,1992,8,991.5313806141901,1,0,0,8103.567543594376,3,4,5.915492957746479,23.0,715.4781005945472,-347.0,1102.2150921971406,-113.0,7.746401985111662,-26.0,0.0,-5.0,0.0,0.0,25.695040590629695,-321.5666666666667,376.7447131255343,-1467.0,221.48204943907265,1113.0,117.2513380299402,7.0,559.1818089430465,247.0,133.7457027583402,-98.0,22.55058889316045,-496.0,6.941677532997024,-12.02958713785507,102.91929722719198,8.074224146225795,-8.89821821797196,90.59243539677175,1.1933002481389579,-29.75,157.75,5.323631076364075,-13.801749520439152,122.3299219786062,9.912302362807587,-32.29649271466823,40.15763271815903,12.30820452899668,-11.57146464646464,32.69318181818182,6.30761818028838,-9.68668035396566,113.62311098582981,14.10563276869105,58.80405212140474,96.66042692939246,3.7823313233092004,-5.483682983682982,162.93939393939394,unknown,unknown
Don'Tale Mayes,1992,8,991.5313806141901,1,0,0,8103.567543594376,3,4,5.915492957746479,23.0,715.4781005945472,-347.0,1102.2150921971406,-113.0,7.746401985111662,-26.0,0.0,-5.0,0.0,0.0,25.695040590629695,-321.5666666666667,376.7447131255343,-1467.0,221.48204943907265,1113.0,117.2513380299402,7.0,559.1818089430465,247.0,133.7457027583402,-98.0,22.55058889316045,-496.0,6.941677532997024,-12.02958713785507,102.91929722719198,8.074224146225795,-8.89821821797196,90.59243539677175,1.1933002481389579,-29.75,157.75,5.323631076364075,-13.801749520439152,122.3299219786062,9.912302362807587,-32.29649271466823,40.15763271815903,12.30820452899668,-11.57146464646464,32.69318181818182,6.30761818028838,-9.68668035396566,113.62311098582981,14.10563276869105,58.80405212140474,96.66042692939246,3.7823313233092004,-5.483682983682982,162.93939393939394,Rodrigo Nascimento,1992,6,1047.92289257624,0,3,0,6060.336268172956,4,1,0.0,-8.0,397.6048792781894,-407.0,524.6165230102324,-1899.0,3.4823529411764707,0.0,1.2078431372549019,17.0,0.0,-16.0,18.20624493842096,95.55,300.4249710166843,995.0,51.709441000050404,-1137.0,45.47046726145471,-265.0,344.3384545592016,85.0,50.70956197388982,-372.0,2.556862745098039,-120.0,4.522770801468518,-10.220567792709634,39.60527327130075,4.920429912915646,-12.345052633696225,31.715827593459174,0.5983193277310924,0.7142857142857144,83.85714285714286,2.8641551584327543,-5.224480060225206,49.750379279989325,5.119803701179778,-1.781626706626704,25.201923076923077,10.34079908923399,-6.982128982128984,17.846153846153847,4.38776224053969,-8.548948245236122,43.373943045436945,5.00859720752054,6.488556067588327,29.38855606758833,1.1725490196078432,-33.47857142857143,40.77142857142857,unknown,unknown
Caio Borralho,1993,5,1077.052239635502,0,5,0,5095.209469206278,5,0,1.6666666666666667,25.0,171.4197631119862,377.0,274.8940968431935,866.0,7.879161948289992,55.0,3.2469083155650322,34.0,1.8717703349282298,15.0,15.987390502488696,148.36666666666667,104.40864236575155,498.0,41.28949782869657,-194.0,25.721622917538078,73.0,129.90049003104775,182.0,10.572978579420056,19.0,30.946294501518384,176.0,2.6202599447115276,7.954256512389916,32.78830358355731,3.0184554375182766,9.139849310260376,29.251375593123164,1.6085578260440792,7.2,45.5,2.2619446473466303,11.332536418436547,40.00418429365798,3.175475214320462,2.2969780219780205,21.00595238095238,3.763123094937706,15.126262626262625,28.45959595959596,2.2315568682225777,5.604378702474965,34.31652907830821,1.6671810365223003,-2.571428571428571,38.0,4.375558453306079,42.80649350649351,46.94285714285714,Abus Magomedov,1990,3,989.7385718682106,2,0,0,3145.0867499774768,1,2,3.1578947368421053,-12.0,65.04812030075188,-246.0,65.64812030075188,-408.0,0.4285714285714286,4.0,0.0,0.0,0.0,0.0,0.26954887218045115,-19.65,39.347368421052636,-356.0,18.415037593984962,88.0,7.2857142857142865,22.0,52.416541353383465,-185.0,6.315789473684211,2.0,6.315789473684211,-63.0,3.5704130781288375,-0.12206711407394732,7.8202850650692,3.5700562387065777,-0.6711090257961967,7.276595744680851,0.2142857142857143,2.0,14.0,3.44430173207263,-1.2428183297539435,8.211076741788187,3.8060313828048384,0.43260869565217464,5.4,0.7619047619047619,4.8,9.8,3.5704130781288375,0.050645019736403896,7.992997198879552,3.1578947368421053,1.0,14.0,3.1578947368421053,-10.8,2.2,unknown,unknown
Abus Magomedov,1990,3,989.7385718682106,2,0,0,3145.0867499774768,1,2,3.1578947368421053,-12.0,65.04812030075188,-246.0,65.64812030075188,-408.0,0.4285714285714286,4.0,0.0,0.0,0.0,0.0,0.26954887218045115,-19.65,39.347368421052636,-356.0,18.415037593984962,88.0,7.2857142857142865,22.0,52.416541353383465,-185.0,6.315789473684211,2.0,6.315789473684211,-63.0,3.5704130781288375,-0.12206711407394732,7.8202850650692,3.5700562387065777,-0.6711090257961967,7.276595744680851,0.2142857142857143,2.0,14.0,3.44430173207263,-1.2428183297539435,8.211076741788187,3.8060313828048384,0.43260869565217464,5.4,0.7619047619047619,4.8,9.8,3.5704130781288375,0.050645019736403896,7.992997198879552,3.1578947368421053,1.0,14.0,3.1578947368421053,-10.8,2.2,Caio Borralho,1993,5,1077.052239635502,0,5,0,5095.209469206278,5,0,1.6666666666666667,25.0,171.4197631119862,377.0,274.8940968431935,866.0,7.879161948289992,55.0,3.2469083155650322,34.0,1.8717703349282298,15.0,15.987390502488696,148.36666666666667,104.40864236575155,498.0,41.28949782869657,-194.0,25.721622917538078,73.0,129.90049003104775,182.0,10.572978579420056,19.0,30.946294501518384,176.0,2.6202599447115276,7.954256512389916,32.78830358355731,3.0184554375182766,9.139849310260376,29.251375593123164,1.6085578260440792,7.2,45.5,2.2619446473466303,11.332536418436547,40.00418429365798,3.175475214320462,2.2969780219780205,21.00595238095238,3.763123094937706,15.126262626262625,28.45959595959596,2.2315568682225777,5.604378702474965,34.31652907830821,1.6671810365223003,-2.571428571428571,38.0,4.375558453306079,42.80649350649351,46.94285714285714,unknown,unknown
Rinat Fakhretdinov,1991,4,1052.1916655580662,0,3,0,4189.4539707519,3,0,11.151515151515152,29.0,215.26666666666665,451.0,258.5333333333333,342.0,3.2666666666666666,49.0,9.818181818181818,-7.0,1.0666666666666667,15.0,12.632727272727273,120.35,124.17575757575759,243.0,32.56969696969697,-69.0,58.52121212121212,277.0,180.13333333333333,221.0,9.2,99.0,25.933333333333334,131.0,7.069673686502629,4.009325674685503,17.434808612440193,7.128122091338305,2.236450068447093,14.78520693366665,0.3592592592592592,5.388888888888889,30.0,5.486804578700723,2.4540196056918657,19.288314561544652,10.789898989898989,11.114219114219114,17.53846153846154,11.21077441077441,11.350427350427351,11.461538461538462,7.024658348187761,4.295428636570908,18.396141649048623,1.1656565656565656,6.040404040404041,18.555555555555557,0.9498848130427077,0.4482721956406155,16.2,Elizeu Zaleski dos Santos,1986,14,1093.4984294003918,0,2,0,14319.654543784016,10,3,17.555023923444978,-404.0,4649.318273538026,14636.0,5675.363219100436,13989.0,39.774193548387096,-605.0,39.34737362501545,229.0,0.37318007662835245,-191.0,128.32483587706582,-1276.2666666666667,2628.268696685253,6753.0,1149.146937320042,7502.0,871.9026395327315,381.0,3460.4942501533096,7682.0,679.6086454380464,4697.0,509.21537794667,2257.0,47.568969587898685,9.046233206468909,576.366201819769,51.72742742704399,-11.738213019272935,527.7833074349024,28.85990783410138,-18.002777777777776,871.7115079365079,39.74519663901665,10.09764651766553,681.1877702705134,68.81079900829727,14.632876846908376,378.592158426369,72.35198646011585,-27.080247337534882,174.18065618591933,45.74315499281848,0.9443466441542956,608.3826593876638,45.55465818607301,-101.63239384728749,281.42900432900433,59.948117511221234,253.69526747762046,656.285064935065,unknown,unknown
Elizeu Zaleski dos Santos,1986,14,1093.4984294003918,0,2,0,14319.654543784016,10,3,17.555023923444978,-404.0,4649.318273538026,14636.0,5675.363219100436,13989.0,39.774193548387096,-605.0,39.34737362501545,229.0,0.37318007662835245,-191.0,128.32483587706582,-1276.2666666666667,2628.268696685253,6753.0,1149.146937320042,7502.0,871.9026395327315,381.0,3460.4942501533096,7682.0,679.6086454380464,4697.0,509.21537794667,2257.0,47.568969587898685,9.046233206468909,576.366201819769,51.72742742704399,-11.738213019272935,527.7833074349024,28.85990783410138,-18.002777777777776,871.7115079365079,39.74519663901665,10.09764651766553,681.1877702705134,68.81079900829727,14.632876846908376,378.592158426369,72.35198646011585,-27.080247337534882,174.18065618591933,45.74315499281848,0.9443466441542956,608.3826593876638,45.55465818607301,-101.63239384728749,281.42900432900433,59.948117511221234,253.69526747762046,656.285064935065,Rinat Fakhretdinov,1991,4,1052.1916655580662,0,3,0,4189.4539707519,3,0,11.151515151515152,29.0,215.26666666666665,451.0,258.5333333333333,342.0,3.2666666666666666,49.0,9.818181818181818,-7.0,1.0666666666666667,15.0,12.632727272727273,120.35,124.17575757575759,243.0,32.56969696969697,-69.0,58.52121212121212,277.0,180.13333333333333,221.0,9.2,99.0,25.933333333333334,131.0,7.069673686502629,4.009325674685503,17.434808612440193,7.128122091338305,2.236450068447093,14.78520693366665,0.3592592592592592,5.388888888888889,30.0,5.486804578700723,2.4540196056918657,19.288314561544652,10.789898989898989,11.114219114219114,17.53846153846154,11.21077441077441,11.350427350427351,11.461538461538462,7.024658348187761,4.295428636570908,18.396141649048623,1.1656565656565656,6.040404040404041,18.555555555555557,0.9498848130427077,0.4482721956406155,16.2,unknown,unknown
Vitor Petrino,1997,3,1044.9483783978292,0,3,0,2979.1154890855996,3,0,1.4876033057851241,9.0,27.347541774748144,-47.0,45.84834409121072,-291.0,3.1221531841306227,27.0,0.6506082725060828,9.0,0.26666666666666666,3.0,6.361479493005705,55.64999999999999,20.0686855281414,45.0,6.269610504514287,-27.0,1.0092457420924574,-65.0,19.287189077235528,-80.0,0.4253041362530414,-55.0,7.635048561259577,88.0,0.6480328349691377,-1.9347635775213865,6.647556390977444,0.8403905428964955,-1.722946317306258,5.399653658234895,0.990300706690886,7.611111111111111,13.666666666666668,0.5527411797722386,-0.9546454066914427,8.406084656084655,1.3057913110998711,6.372867132867134,10.003636363636364,0.3364152473641525,-7.311111111111112,2.0222222222222217,0.645401221969421,-1.9126804815291503,7.001377873908516,0.31419302514193026,-0.40000000000000013,9.266666666666666,0.6042227182240454,5.072727272727273,13.0,Modestas Bukauskas,1994,7,989.1777194928432,1,0,0,7074.835903851391,3,4,0.0,-73.0,381.9768595041322,-639.0,443.07438016528926,-832.0,0.0,-135.0,0.0,0.0,0.0,0.0,4.823333333333333,-210.1333333333333,253.929476584022,483.0,63.56694214876033,-1009.0,64.48044077134986,-113.0,345.57685950413224,-593.0,34.0,72.0,2.4,-118.0,7.809170054400768,0.2982546742996801,76.34562689231257,8.34483801472523,-2.5465757564786715,68.94916302788347,0.0,-48.36666666666666,91.63333333333334,5.885227126924173,2.526749643443895,91.9144208763206,7.527442254714982,-29.480257928533785,32.1094856612098,14.654476584022039,42.18611111111112,64.11111111111111,7.663841730552828,-1.029142059710689,76.81039991398049,5.082142857142857,-0.8011904761904738,80.96666666666667,2.4,-38.8,65.2,unknown,unknown
Modestas Bukauskas,1994,7,989.1777194928432,1,0,0,7074.835903851391,3,4,0.0,-73.0,381.9768595041322,-639.0,443.07438016528926,-832.0,0.0,-135.0,0.0,0.0,0.0,0.0,4.823333333333333,-210.1333333333333,253.929476584022,483.0,63.56694214876033,-1009.0,64.48044077134986,-113.0,345.57685950413224,-593.0,34.0,72.0,2.4,-118.0,7.809170054400768,0.2982546742996801,76.34562689231257,8.34483801472523,-2.5465757564786715,68.94916302788347,0.0,-48.36666666666666,91.63333333333334,5.885227126924173,2.526749643443895,91.9144208763206,7.527442254714982,-29.480257928533785,32.1094856612098,14.654476584022039,42.18611111111112,64.11111111111111,7.663841730552828,-1.029142059710689,76.81039991398049,5.082142857142857,-0.8011904761904738,80.96666666666667,2.4,-38.8,65.2,Vitor Petrino,1997,3,1044.9483783978292,0,3,0,2979.1154890855996,3,0,1.4876033057851241,9.0,27.347541774748144,-47.0,45.84834409121072,-291.0,3.1221531841306227,27.0,0.6506082725060828,9.0,0.26666666666666666,3.0,6.361479493005705,55.64999999999999,20.0686855281414,45.0,6.269610504514287,-27.0,1.0092457420924574,-65.0,19.287189077235528,-80.0,0.4253041362530414,-55.0,7.635048561259577,88.0,0.6480328349691377,-1.9347635775213865,6.647556390977444,0.8403905428964955,-1.722946317306258,5.399653658234895,0.990300706690886,7.611111111111111,13.666666666666668,0.5527411797722386,-0.9546454066914427,8.406084656084655,1.3057913110998711,6.372867132867134,10.003636363636364,0.3364152473641525,-7.311111111111112,2.0222222222222217,0.645401221969421,-1.9126804815291503,7.001377873908516,0.31419302514193026,-0.40000000000000013,9.266666666666666,0.6042227182240454,5.072727272727273,13.0,unknown,unknown
Islam Makhachev,1991,15,1202.7287220193305,0,13,3,16150.419843531223,14,1,123.60664968873797,283.0,4376.53910844348,12444.0,9391.599131064308,27536.0,231.63461404156675,2132.0,149.16155075831682,594.0,6.871077504725898,82.0,541.845049228871,4039.05,2813.4525636837525,12474.0,1270.3718643357383,2317.0,292.7146804239883,-2347.0,1904.043531496099,2432.0,1062.2702615130472,4711.0,1410.225315434333,5301.0,161.874605607849,199.36607158321056,644.3082567422357,190.58402135646463,221.2504812938388,515.2978138083458,107.35795435871015,532.8222222222222,1185.9166666666665,151.52500656714864,443.2245905571559,960.5791839938572,182.4121620550171,187.19898141074611,425.14826839826844,127.4698515849201,-42.421428571428564,410.0785714285714,134.53996844273973,140.289311343431,732.9549172592115,154.28779316151247,46.64802571979992,310.98531746031745,143.59890350828243,225.668253968254,758.3,Alexander Volkanovski,1988,15,1172.3027085669548,1,0,6,16536.568748913254,13,2,21.941456650048707,119.0,6451.286042998552,47278.0,9110.35231408868,66129.0,147.3211375564748,1226.0,5.0,-225.0,8.140845070422536,100.0,273.48270468618296,2243.5333333333338,4022.3142731059243,37080.0,731.62532088679,-7885.0,1697.346449005838,18083.0,4899.452343488654,32861.0,563.3913801146423,516.0,988.4423193952564,13901.0,80.66755007579854,85.85535238154681,592.0072505518635,79.16846375088724,68.56963269235669,539.4246014883759,14.76461642456004,67.38888888888891,1084.2222222222222,28.907474184448745,-9.104642542107257,716.5737643614298,112.69575387908749,-6.5705850820888045,279.6231304129425,96.94410071957745,-49.70299723728054,220.6457075378982,72.9909818611498,100.15922115647908,662.4373164644707,110.09836958723137,-7.541321839080457,331.60833333333335,31.486617019739164,138.6367818513,864.3333333333334,unknown,unknown
Alexander Volkanovski,1988,15,1172.3027085669548,1,0,6,16536.568748913254,13,2,21.941456650048707,119.0,6451.286042998552,47278.0,9110.35231408868,66129.0,147.3211375564748,1226.0,5.0,-225.0,8.140845070422536,100.0,273.48270468618296,2243.5333333333338,4022.3142731059243,37080.0,731.62532088679,-7885.0,1697.346449005838,18083.0,4899.452343488654,32861.0,563.3913801146423,516.0,988.4423193952564,13901.0,80.66755007579854,85.85535238154681,592.0072505518635,79.16846375088724,68.56963269235669,539.4246014883759,14.76461642456004,67.38888888888891,1084.2222222222222,28.907474184448745,-9.104642542107257,716.5737643614298,112.69575387908749,-6.5705850820888045,279.6231304129425,96.94410071957745,-49.70299723728054,220.6457075378982,72.9909818611498,100.15922115647908,662.4373164644707,110.09836958723137,-7.541321839080457,331.60833333333335,31.486617019739164,138.6367818513,864.3333333333334,Islam Makhachev,1991,15,1202.7287220193305,0,13,3,16150.419843531223,14,1,123.60664968873797,283.0,4376.53910844348,12444.0,9391.599131064308,27536.0,231.63461404156675,2132.0,149.16155075831682,594.0,6.871077504725898,82.0,541.845049228871,4039.05,2813.4525636837525,12474.0,1270.3718643357383,2317.0,292.7146804239883,-2347.0,1904.043531496099,2432.0,1062.2702615130472,4711.0,1410.225315434333,5301.0,161.874605607849,199.36607158321056,644.3082567422357,190.58402135646463,221.2504812938388,515.2978138083458,107.35795435871015,532.8222222222222,1185.9166666666665,151.52500656714864,443.2245905571559,960.5791839938572,182.4121620550171,187.19898141074611,425.14826839826844,127.4698515849201,-42.421428571428564,410.0785714285714,134.53996844273973,140.289311343431,732.9549172592115,154.28779316151247,46.64802571979992,310.98531746031745,143.59890350828243,225.668253968254,758.3,unknown,unknown
Khamzat Chimaev,1994,7,1118.4214457225353,0,7,0,7475.8686720107435,7,0,33.431372549019606,34.0,611.3702711192004,461.0,1089.9302640354388,3370.0,55.37158410619482,340.0,51.87287881762778,174.0,0.0,0.0,79.68280266568048,545.8833333333333,503.18836093577215,501.0,65.05932953826692,-337.0,43.12258064516129,297.0,285.4553279376267,-805.0,18.333333333333332,1.0,307.58160984824036,1265.0,29.607565115116433,22.012918829326324,97.89772727272728,38.21170778121955,44.89886748430145,92.63485409761486,11.941431150841773,58.39999999999999,140.0,27.30483595128442,21.4080780906127,100.65407784986098,34.07549115442853,-10.074242424242424,87.68333333333334,5.094623655913979,18.25,83.25,28.350857240921627,14.655896147794115,99.92883895131085,1.4102564102564101,-50.34615384615385,68.5,30.99164268266056,12.805355360435804,68.08333333333334,Kamaru Usman,1987,18,1165.4113011684744,3,0,7,19651.999909240112,15,3,109.5711721760317,1095.0,8989.249690989354,35449.0,14273.042273374169,102963.0,285.1611726656867,3926.0,1.2249780123131047,-839.0,0.0,-81.0,586.797000185077,8572.083333333332,5845.417360951637,42012.0,2419.9248755912017,14516.0,723.9074544465141,-21079.0,5957.807289670408,-1168.0,1240.8189207333457,15143.0,1790.6234805855993,21474.0,74.20696035587012,-37.19900595265147,947.6293933087396,83.86202305395096,-4.508494298790573,810.8946149841559,57.194903171429104,620.3443994601889,1949.8,63.956489963843616,106.23072389652279,1252.3069186045236,102.4946849793977,-19.208861385114503,524.4532178347969,124.56333997966382,18.17965376816069,260.61060614911304,62.520983165021704,-93.53566588735868,1068.9014883396824,79.52633354797453,378.7905102851398,956.8631482896188,119.57510219466573,785.5466229922031,1068.8588235294117,unknown,unknown
Kamaru Usman,1987,18,1165.4113011684744,3,0,7,19651.999909240112,15,3,109.5711721760317,1095.0,8989.249690989354,35449.0,14273.042273374169,102963.0,285.1611726656867,3926.0,1.2249780123131047,-839.0,0.0,-81.0,586.797000185077,8572.083333333332,5845.417360951637,42012.0,2419.9248755912017,14516.0,723.9074544465141,-21079.0,5957.807289670408,-1168.0,1240.8189207333457,15143.0,1790.6234805855993,21474.0,74.20696035587012,-37.19900595265147,947.6293933087396,83.86202305395096,-4.508494298790573,810.8946149841559,57.194903171429104,620.3443994601889,1949.8,63.956489963843616,106.23072389652279,1252.3069186045236,102.4946849793977,-19.208861385114503,524.4532178347969,124.56333997966382,18.17965376816069,260.61060614911304,62.520983165021704,-93.53566588735868,1068.9014883396824,79.52633354797453,378.7905102851398,956.8631482896188,119.57510219466573,785.5466229922031,1068.8588235294117,Khamzat Chimaev,1994,7,1118.4214457225353,0,7,0,7475.8686720107435,7,0,33.431372549019606,34.0,611.3702711192004,461.0,1089.9302640354388,3370.0,55.37158410619482,340.0,51.87287881762778,174.0,0.0,0.0,79.68280266568048,545.8833333333333,503.18836093577215,501.0,65.05932953826692,-337.0,43.12258064516129,297.0,285.4553279376267,-805.0,18.333333333333332,1.0,307.58160984824036,1265.0,29.607565115116433,22.012918829326324,97.89772727272728,38.21170778121955,44.89886748430145,92.63485409761486,11.941431150841773,58.39999999999999,140.0,27.30483595128442,21.4080780906127,100.65407784986098,34.07549115442853,-10.074242424242424,87.68333333333334,5.094623655913979,18.25,83.25,28.350857240921627,14.655896147794115,99.92883895131085,1.4102564102564101,-50.34615384615385,68.5,30.99164268266056,12.805355360435804,68.08333333333334,unknown,unknown
Magomed Ankalaev,1992,12,1118.652251549475,0,9,0,12451.192383597401,9,1,24.342276730512026,84.0,2793.947382156955,9036.0,4100.935263404597,25260.0,73.87973815937241,652.0,0.0,-1.0,0.13348164627363737,2.0,185.7364272768915,2415.4,1791.8030557161562,11381.0,592.2860732096682,3281.0,409.8582532311302,-5626.0,1881.3462469665747,1044.0,178.2084172842935,1277.0,734.3927179060868,6715.0,78.05460195115397,66.48376124353729,353.62617814433554,81.21588278992944,80.59723871275808,318.57992590512083,50.2191389719497,240.9142857142857,641.547619047619,66.33629700104377,134.26788258059548,480.89771753013525,111.44223583140746,146.95139821815013,305.47289377289377,121.17062538513807,43.321588192390294,82.0215881923903,73.27968570362748,37.12295314820916,360.4082028178558,81.2255702298499,310.3179320679321,389.4142857142857,62.089677984594715,292.56958962446765,469.0,Johnny Walker,1992,12,1060.5183703910675,0,3,0,12614.577588380816,7,4,75.63046757164405,-38.0,3075.6749065590993,8767.0,3699.197642341698,8533.0,25.61179302045728,-307.0,52.63537906137184,243.0,32.46332676278857,117.0,70.66024250599266,-483.9666666666667,1653.3658165906638,2475.0,262.05074545411844,-703.0,1160.2583445143173,6995.0,2074.657005034559,7066.0,305.3251565197031,1153.0,695.6927450048377,548.0,128.37710216364258,78.30087638106477,321.90031111299953,127.98891044995042,50.482431124133896,298.50609554794534,25.61179302045728,-116.70833333333333,331.2916666666667,105.54270339477642,78.08203903034038,418.1480868713882,92.61953216033321,-37.172585876455855,287.39495798319325,153.82752788981608,76.47669065169066,212.17117117117118,123.32134414916318,49.41398198933541,312.2270098833206,71.0137420735828,104.91452991452991,427.275641025641,93.87906417061068,59.103000923000934,386.1637416637417,unknown,unknown
Johnny Walker,1992,12,1060.5183703910675,0,3,0,12614.577588380816,7,4,75.63046757164405,-38.0,3075.6749065590993,8767.0,3699.197642341698,8533.0,25.61179302045728,-307.0,52.63537906137184,243.0,32.46332676278857,117.0,70.66024250599266,-483.9666666666667,1653.3658165906638,2475.0,262.05074545411844,-703.0,1160.2583445143173,6995.0,2074.657005034559,7066.0,305.3251565197031,1153.0,695.6927450048377,548.0,128.37710216364258,78.30087638106477,321.90031111299953,127.98891044995042,50.482431124133896,298.50609554794534,25.61179302045728,-116.70833333333333,331.2916666666667,105.54270339477642,78.08203903034038,418.1480868713882,92.61953216033321,-37.172585876455855,287.39495798319325,153.82752788981608,76.47669065169066,212.17117117117118,123.32134414916318,49.41398198933541,312.2270098833206,71.0137420735828,104.91452991452991,427.275641025641,93.87906417061068,59.103000923000934,386.1637416637417,Magomed Ankalaev,1992,12,1118.652251549475,0,9,0,12451.192383597401,9,1,24.342276730512026,84.0,2793.947382156955,9036.0,4100.935263404597,25260.0,73.87973815937241,652.0,0.0,-1.0,0.13348164627363737,2.0,185.7364272768915,2415.4,1791.8030557161562,11381.0,592.2860732096682,3281.0,409.8582532311302,-5626.0,1881.3462469665747,1044.0,178.2084172842935,1277.0,734.3927179060868,6715.0,78.05460195115397,66.48376124353729,353.62617814433554,81.21588278992944,80.59723871275808,318.57992590512083,50.2191389719497,240.9142857142857,641.547619047619,66.33629700104377,134.26788258059548,480.89771753013525,111.44223583140746,146.95139821815013,305.47289377289377,121.17062538513807,43.321588192390294,82.0215881923903,73.27968570362748,37.12295314820916,360.4082028178558,81.2255702298499,310.3179320679321,389.4142857142857,62.089677984594715,292.56958962446765,469.0,unknown,unknown
Ikram Aliskerov,1992,2,1033.4769956134978,0,2,0,2049.377177369477,2,0,2.3513022410660205,5.0,58.36462749848577,59.0,58.36462749848577,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.79527559055118,77.0,14.107813446396124,16.0,0.46153846153846156,-34.0,57.90308903694731,58.0,0.46153846153846156,1.0,0.0,0.0,1.644549676045739,-0.11219336219336218,1.3928571428571428,1.644549676045739,-0.11219336219336218,1.3928571428571428,0.0,0.0,5.0,1.55328536519142,1.0145730706075535,2.7142857142857144,2.235917625681405,-0.15909090909090906,0.09090909090909094,0.46153846153846156,-3.5555555555555554,0.44444444444444464,1.6477078082361292,-0.10535074244751663,1.3928571428571428,0.23076923076923078,0.5,5.0,0.0,0.0,5.0,Warlley Alves,1991,15,1005.9722587250433,3,0,1,15388.683686271033,8,7,62.87193313920508,-149.0,4968.469615094912,-12839.0,5922.899916421181,-23481.0,145.62459583781595,669.0,85.30990426010962,345.0,30.727272727272727,48.0,264.9955353484202,-427.38333333333327,2156.001426797894,-14535.0,1123.3465348989616,-5726.0,1689.121653398056,7422.0,3860.201105759636,-6421.0,634.3338677840957,-5614.0,473.93464155118045,-804.0,184.09870654776486,22.215143599713613,525.7874558955325,189.03632414616507,7.163288240900129,467.3309052472228,91.86829845899548,267.6666666666667,1071.6666666666667,129.61161847788995,-123.72955362549233,592.1822593599709,224.51360594695646,-160.97267955265386,196.49366579790203,236.1148806397808,561.5513347763348,765.4904761904762,176.7788271134831,172.8447331933774,734.2393971603892,103.60284646163211,40.66431198824816,591.4191099680461,107.85179529539158,75.62987012987014,849.0673701298701,unknown,unknown
