Red Fighter,Blue Fighter,Predicted Result,Probability
Kelvin Gastelum,Chris Curtis,loss,0.6500714011325798
Santiago Ponzinibbio,Kevin Holland,win,0.6834859079928464
Rob Font,Adrian Yanez,win,0.557773061024463
Gilbert Burns,Jorge Masvidal,win,0.7111608043669585
Israel Adesanya,Alex Pereira,loss,0.6407662247507013
Lucie Pudilova,Joselyne Edwards,loss,0.6578871862925081
Gillian Robertson,Piera Rodriguez,loss,0.5416866159972129
Ed Herman,Zak Cummings,loss,0.6447227768852638
Brandon Royval,Matheus Nicolau,loss,0.8556997559346422
TJ Brown,Bill Algeo,loss,0.5593142831294248
Clay Guida,Rafa Garcia,loss,0.5676480425607506
Pedro Munhoz,Chris Gutierrez,win,0.5384275081250086
Tanner Boser,Ion Cutelaba,loss,0.4912769653656244
Azamat Murzakanov,Dustin Jacoby,win,0.5887914477877821
Edson Barboza,Billy Quarantillo,loss,0.7763411884167064
Max Holloway,Arnold Allen,loss,0.6428326228307366
Brady Hiestand,Batgerel Danaa,loss,0.7261436355298847
Karol Rosa,Norma Dumont,win,0.4976482372942336
Rani Yahya,Montel Jackson,win,0.7168696853969758
Christos Giagos,Ricky Glenn,loss,0.7265599468445098
Matthew Semelsberger,Jeremiah Wells,loss,0.5391369165357573
Jared Gordon,Bobby Green,loss,0.5988251672659213
Bobby Green,Jared Gordon,win,0.5085185435469038
Bruno Silva,Brad Tavares,win,0.5428109795042516
Curtis Blaydes,Sergei Pavlovich,loss,0.6060173212698801
Charles Johnson,Cody Durden,loss,0.5960286659231572
Martin Buday,Jake Collier,loss,0.6510977723737729
Marcos Rogerio de Lima,Waldo Cortes-Acosta,loss,0.5221673036666106
Cody Brundage,Rodolfo Vieira,win,0.527153061984706
Michal Oleksiejczuk,Caio Borralho,win,0.5958704037960842
Ricky Simon,Song Yadong,win,0.886141140618691
Marina Rodriguez,Virna Jandiroba,win,0.6910080549352259
Kennedy Nzechukwu,Devin Clark,win,0.6814180169208678
Matt Frevola,Drew Dober,win,0.5836685983274177
Kron Gracie,Charles Jourdain,loss,0.5257070530375597
Jessica Andrade,Yan Xiaonan,loss,0.6782647905122834
Belal Muhammad,Gilbert Burns,win,0.6441540313273522
Aljamain Sterling,Henry Cejudo,win,0.5811031756951631
Gabe Green,Bryan Battle,loss,0.6319976408602567
Mandy Bohm,Ji Yeon Kim,loss,0.5377440653495325
Cody Stamann,Douglas Silva de Andrade,loss,0.6064369033180801
Matt Brown,Court McGee,win,0.5520177352454642
Alex Morono,Tim Means,loss,0.537747559572379
Ihor Potieria,Carlos Ulberg,loss,0.7181654978729487
Daniel Rodriguez,Ian Garry,win,0.571287985324146
Johnny Walker,Anthony Smith,win,0.6228875273144611
Jailton Almeida,Jairzinho Rozenstruik,win,0.6167333927492723
Victoria Leonardo,Natalia Silva,loss,0.684655802978933
Rodrigo Nascimento,Ilir Latifi,loss,0.6413946538266942
Vanessa Demopoulos,Karolina Kowalkiewicz,win,0.6703496798117554
Viacheslav Borshchev,Maheshate,win,0.772829546684572
Michael Johnson,Diego Ferreira,loss,0.8269117876862074
Joaquin Buckley,Andre Fialho,win,0.6629179308372636
Loopy Godinez,Emily Ducote,win,0.7732727146727334
Edmen Shahbazyan,Anthony Hernandez,loss,0.5083803376615548
Mackenzie Dern,Angela Hill,win,0.6984491751215782
Philipe Lins,Maxim Grishin,loss,0.6253645479435035
Jinh Yu Frey,Elise Reed,loss,0.5874385883906204
Andrei Arlovski,Don'Tale Mayes,win,0.6190708707763669
Johnny Munoz,Daniel Santos,win,0.5863517751167829
Elizeu Zaleski dos Santos,Abubakar Nurmagomedov,win,0.7296228411165845
Tim Elliott,Victor Altamirano,loss,0.548249450980366
Daniel Pineda,Alex Caceres,loss,0.5801175955027759
Amir Albazi,Kai Kara-France,loss,0.5791619923747687
Maria Oliveira,Diana Belbita,win,0.5351122850956269
Aoriqileng,Aiemann Zahabi,loss,0.760331545514187
Miranda Maverick,Jasmine Jasudavicius,win,0.7446121682533053
Chris Curtis,Nassourdine Imavov,win,0.5694358274790492
Chris Curtis,Nassourdine Imavov,loss,0.5571478324418219
Eryk Anders,Marc-Andre Barriault,win,0.45720558166417735
Nate Landwehr,Dan Ige,win,0.5574614235642522
Mike Malott,Adam Fugitt,win,0.6287641091439566
Charles Oliveira,Beneil Dariush,loss,0.5374513952668472
Irene Aldana,Amanda Nunes,loss,0.8412282507125433
Modestas Bukauskas,Zac Pauga,loss,0.7786836688502743
Ronnie Lawrence,Dan Argueta,loss,0.7518853931896224
Dan Argueta,Ronnie Lawrence,win,0.6964093842375724
Muslim Salikhov,Nicolas Dalby,win,0.7292977358974719
Arman Tsarukyan,Joaquim Silva,win,0.8036399184574095
Jared Cannonier,Marvin Vettori,loss,0.7328127482394026
Gillian Robertson,Tabatha Ricci,loss,0.6765029913328877
Wellington Turman,Randy Brown,loss,0.8418708759626781
Phil Rowe,Neil Magny,win,0.6736885732508738
Bruno Silva,Brendan Allen,loss,0.5229922218948242
Maycee Barber,Amanda Ribas,loss,0.7678795937754992
Ilia Topuria,Josh Emmett,loss,0.5164718473487854
Blagoy Ivanov,Alexandr Romanov,loss,0.8084654760231793
Karol Rosa,Yana Santos,loss,0.5775180025312613
Kevin Lee,Rinat Fakhretdinov,loss,0.8533088681520878
Ariane Lipski,Melissa Gatto,win,0.6934153165213044
Max Griffin,Michael Morales,loss,0.5305233836540237
Damir Ismagulov,Grant Dawson,loss,0.6901142146852116
Alonzo Menifield,Jimmy Crute,loss,0.5289687592725283
Yazmin Jauregui,Denise Gomes,loss,0.5016249315961133
Niko Price,Robbie Lawler,win,0.5156546486468222
Jalin Turner,Dan Hooker,win,0.5358256097037489
Dricus Du Plessis,Robert Whittaker,win,0.7793715933785553
Brandon Moreno,Alexandre Pantoja,win,0.6301162802150261
Alexander Volkanovski,Yair Rodriguez,win,0.7954531199285546
Evan Elder,Genaro Valdez,win,0.7434204110565914
Tucker Lutz,Melsik Baghdasaryan,loss,0.7158625101662541
JunYong Park,Albert Duraev,win,0.6644106624903284
Mayra Bueno Silva,Holly Holm,loss,0.5912347374447328
Mayra Bueno Silva,Holly Holm,loss,0.6872617848523781
Ketlen Vieira,Pannie Kianzad,loss,0.5669559380317475
Makhmud Muradov,Bryan Barberena,win,0.5833034735440775
Marc Diakiese,Joel Alvarez,loss,0.6626470284917888
Lerone Murphy,Josh Culibao,loss,0.6200131861822954
Jai Herbert,Fares Ziam,loss,0.6294705122429358
Andre Muniz,Paul Craig,win,0.6830295165431114
Nathaniel Wood,Andre Fili,win,0.7882219817246049
Julija Stoliarenko,Molly McCann,loss,0.5718563226665234
Tom Aspinall,Marcin Tybura,win,0.8305647492067403
Miranda Maverick,Priscila Cachoeira,win,0.5963693394433636
Matthew Semelsberger,Uros Medic,win,0.6015803323973881
Claudio Ribeiro,Roman Kopylov,loss,0.566978458649548
Michael Chiesa,Kevin Holland,win,0.5897283789899196
Tony Ferguson,Bobby Green,loss,0.6633972415100888
Derrick Lewis,Marcos Rogerio de Lima,loss,0.6322324366148699
Alex Pereira,Jan Blachowicz,win,0.6247286918214459
Dustin Poirier,Justin Gaethje,loss,0.568421193715346
Jake Hadley,Cody Durden,loss,0.5372385177036362
Billy Quarantillo,Damon Jackson,loss,0.550797989103684
Jeremiah Wells,Carlston Harris,win,0.6344123830942379
Kyler Phillips,Raoni Barcelos,loss,0.4987314416463172
Ignacio Bahamondes,Ludovit Klein,win,0.7959880028191108
Aleksa Camur,Tanner Boser,win,0.5954742190929047
Dustin Jacoby,Kennedy Nzechukwu,win,0.5743542891638235
Tatiana Suarez,Jessica Andrade,win,0.8575792864712207
Rob Font,Cory Sandhagen,loss,0.631155516963839
Martin Buday,Josh Parisian,win,0.5952269658602487
Mike Breeden,Terrance McKinney,win,0.5190920677275108
Jamie Pickett,Josh Fremd,loss,0.6831226904982461
AJ Dobson,Tafon Nchukwi,loss,0.5735330499034103
Iasmin Lucindo,Polyana Viana,loss,0.5522907088088209
Chris Daukaus,Khalil Rountree Jr.,win,0.4622273721974855
Hakeem Dawodu,Cub Swanson,win,0.5089476003813395
Vicente Luque,Rafael Dos Anjos,loss,0.8233688756289257
Maryna Moroz,Karine Silva,win,0.7129163856855155
Andrea Lee,Natalia Silva,loss,0.6321490996562699
Gerald Meerschaert,Andre Petroski,loss,0.5393344345186821
Cody Gibson,Brad Katona,win,0.4953465458647865
Kurt Holobaugh,Austin Hubbard,loss,0.6955035034270381
Denis Tiuliulin,Gregory Rodrigues,loss,0.7494354720759905
Brad Tavares,Chris Weidman,win,0.6161875614515544
Pedro Munhoz,Marlon Vera,loss,0.773689627581508
Da'Mon Blackshear,Mario Bautista,loss,0.5619478096940393
Neil Magny,Ian Garry,loss,0.5508941968993737
Zhang Weili,Amanda Lemos,win,0.5870135086960392
Sean O'Malley,Aljamain Sterling,loss,0.7085840132894259
Liang Na,JJ Aldrich,loss,0.6698428613076175
Chidi Njokuani,Michal Oleksiejczuk,loss,0.6790240248120217
Waldo Cortes-Acosta,Lukasz Brzeski,win,0.7592853748274356
Erin Blanchfield,Taila Santos,loss,0.604739538287088
Alex Caceres,Giga Chikadze,loss,0.8125630164313659
Anthony Smith,Ryan Spann,win,0.5820739854670457
Chan Sung Jung,Max Holloway,loss,0.5112175619029631
Ange Loosa,Rhys McKee,win,0.9147067689800088
Benoit Saint Denis,Thiago Moises,win,0.5213825211978498
Manon Fiorot,Rose Namajunas,win,0.6479894575673614
Serghei Spivac,Ciryl Gane,win,0.6118712089638164
Jamie Mullarkey,John Makdessi,loss,0.5082975213140468
Da Woon Jung,Carlos Ulberg,loss,0.5612731654860923
Tyson Pedro,Anton Turkalj,win,0.6693046121841875
Austen Lane,Justin Tafa,win,0.5740113721977024
Alexander Volkov,Tai Tuivasa,win,0.5967126911009666
Israel Adesanya,Sean Strickland,loss,0.6971369794044362
Jasmine Jasudavicius,Tracy Cortez,loss,0.6853391046176738
Edgar Chairez,Daniel Lacerda,loss,0.4058389554165222
Roman Kopylov,Josh Fremd,win,0.6359428992790059
Loopy Godinez,Elise Reed,win,0.8076940332109569
Christos Giagos,Daniel Zellhuber,loss,0.5290750421453018
Jack Della Maddalena,Kevin Holland,win,0.7893339735016328
Valentina Shevchenko,Alexa Grasso,win,0.8582477314066859
Mizuki,Hannah Goldy,win,0.5196349164079479
Jake Collier,Mohammed Usman,win,0.7773238456873646
Jacob Malkoun,Cody Brundage,win,0.8803931524394454
Tim Means,Andre Fialho,win,0.6899236803861206
Miles Johns,Dan Argueta,loss,0.6022950634869132
Miles Johns,Dan Argueta,loss,0.48738372120857115
Charles Jourdain,Ricardo Ramos,win,0.591371058687637
Bryan Battle,AJ Fletcher,win,0.6051573489387415
Marina Rodriguez,Michelle Waterson-Gomez,win,0.8220158020436277
Bryce Mitchell,Dan Ige,win,0.822559351609658
Rafael Fiziev,Mateusz Gamrot,win,0.499442017517185
JJ Aldrich,Montana De La Rosa,loss,0.4717028943968597
Aoriqileng,Johnny Munoz,win,0.49976174196689443
Kanako Murata,Vanessa Demopoulos,loss,0.6369791389018004
Diana Belbita,Karolina Kowalkiewicz,loss,0.5049849107972871
Bill Algeo,Alexander Hernandez,win,0.5399862385870735
Ricky Glenn,Drew Dober,win,0.5120888167934636
Joaquin Buckley,Alex Morono,loss,0.7774711361022458
Joe Pyfer,Abdul Razak Alhassan,win,0.5931760268910217
Grant Dawson,Bobby Green,win,0.7789437441348851
Emily Ducote,Ashley Yoder,loss,0.5428759245282051
Chris Gutierrez,Alatengheili,win,0.6165088155974691
TJ Brown,Darren Elkins,loss,0.6259698402060601
Christian Rodriguez,Cameron Saaiman,loss,0.6877842581267214
Michel Pereira,Andre Petroski,win,0.5766707366207381
Jonathan Martinez,Adrian Yanez,win,0.6587367568274644
Jennifer Maia,Viviane Araujo,win,0.5731155064123369
Edson Barboza,Sodiq Yusuff,loss,0.7612711116713018
Abu Azaitar,Sedriques Dumas,loss,0.6591995389315204
Javid Basharat,Victor Henry,win,0.791824569671694
Victor Henry,Javid Basharat,loss,0.513370660137299
Tim Elliott,Muhammad Mokaev,loss,0.6999416073771054
Johnny Walker,Magomed Ankalaev,loss,0.5383722691632842
Johnny Walker,Magomed Ankalaev,loss,0.775511831494103
Kamaru Usman,Khamzat Chimaev,win,0.6221162295565342
Islam Makhachev,Alexander Volkanovski,win,0.7650607219875903
Denise Gomes,Angela Hill,win,0.7173362059831974
Vitor Petrino,Modestas Bukauskas,loss,0.6728174270834519
Elizeu Zaleski dos Santos,Rinat Fakhretdinov,loss,0.8352130405577113
Abus Magomedov,Caio Borralho,loss,0.7011442670627339
Don'Tale Mayes,Rodrigo Nascimento,loss,0.6663479357109457
Nicolas Dalby,Gabriel Bonfim,loss,0.5847336116176798
Jailton Almeida,Derrick Lewis,win,0.9109264872794378
Kyung Ho Kang,John Castaneda,win,0.5695537844463786
Jared Gordon,Mark Madsen,win,0.6907973029752218
Nazim Sadykhov,Viacheslav Borshchev,loss,0.5558973817396409
Roosevelt Roberts,Mateusz Rebecki,loss,0.8526089548180656
Tabatha Ricci,Loopy Godinez,win,0.580315643003649
Diego Lopes,Pat Sabatini,loss,0.6970122976856753
Matt Frevola,Benoit Saint Denis,loss,0.7776144777095321
Jessica Andrade,Mackenzie Dern,win,0.6414916900448083
Sergei Pavlovich,Tom Aspinall,loss,0.5275452822675771
Jiri Prochazka,Alex Pereira,loss,0.6196714870899956
Nikolas Motta,Trey Ogden,loss,0.5312355763922452
Nikolas Motta,Trey Ogden,loss,0.8118205863127761
Ailin Perez,Lucie Pudilova,win,0.7946118225744327
Christian Leroy Duncan,Denis Tiuliulin,win,0.5179487982064829
Jonathan Pearce,Joanderson Brito,win,0.7843281659700712
Amanda Ribas,Luana Pinheiro,loss,0.6281478889899703
Jordan Leavitt,Chase Hooper,loss,0.5154477807296439
Jake Matthews,Michael Morales,loss,0.6475903915645631
Brendan Allen,Paul Craig,win,0.6051596999020279
Wellington Turman,Jared Gooden,loss,0.6540128678476417
Joe Solecki,Drakkar Klose,loss,0.5317549156419933
Miesha Tate,Julia Avila,win,0.5788014725726823
Punahele Soriano,Dustin Stoltzfus,win,0.6717279727577982
Joaquim Silva,Clay Guida,win,0.5424038515620021
Kelvin Gastelum,Sean Brady,loss,0.6852319847725347
Deiveson Figueiredo,Rob Font,win,0.5367287761744848
Jalin Turner,Bobby Green,loss,0.6721706558822935
Arman Tsarukyan,Beneil Dariush,win,0.5375179716741216
Carlos Hernandez,Tatsuro Taira,loss,0.7492139143531813
Steve Garcia,Melquizael Costa,loss,0.6209074854338683
JunYong Park,Andre Muniz,win,0.6889497088621175
Sumudaerji,Tim Elliott,win,0.5431427375162258
Nasrat Haqparast,Jamie Mullarkey,win,0.5055550455293073
Khalil Rountree Jr.,Anthony Smith,loss,0.5623865765489743
Song Yadong,Chris Gutierrez,win,0.6374042445623354
Lucas Almeida,Andre Fili,win,0.5648383313878423
Cody Durden,Tagir Ulanbekov,loss,0.536370216426339
Casey O'Neill,Ariane Lipski,win,0.6470433792830314
Cody Garbrandt,Brian Kelleher,win,0.7017318073443964
Irene Aldana,Karol Rosa,loss,0.576580921154078
Alonzo Menifield,Dustin Jacoby,win,0.6045837006151045
Bryce Mitchell,Josh Emmett,win,0.7526750600891501
Paddy Pimblett,Tony Ferguson,win,0.7291211584738636
Shavkat Rakhmonov,Stephen Thompson,win,0.8253339910861377
Alexandre Pantoja,Brandon Royval,win,0.6151782678240336
Colby Covington,Leon Edwards,win,0.84158079603316
